Timestamp (s),CPU (%),RAM (%),Swap (%)
1730360539.583,100.0,45.6,0.0
1730360569.590,100.0,45.6,0.0
1730360599.600,100.0,45.6,0.0
1730360629.602,100.0,45.6,0.0
1730360659.601,100.0,45.6,0.0
1730360689.605,100.0,45.6,0.0
1730360719.612,100.0,45.6,0.0
1730360749.611,100.0,45.6,0.0
1730360779.614,100.0,45.6,0.0
1730360809.620,100.0,45.6,0.0
1730360839.626,100.0,45.6,0.0
1730360869.633,100.0,45.6,0.0
1730360899.635,100.0,45.6,0.0
1730360929.642,100.0,45.6,0.0
1730360959.644,100.0,45.6,0.0
1730360989.647,100.0,45.6,0.0
1730361019.657,100.0,45.6,0.0
1730361049.660,100.0,45.6,0.0
1730361079.659,100.0,45.6,0.0
1730361109.671,100.0,45.6,0.0
1730361139.670,100.0,45.6,0.0
1730361169.669,100.0,45.6,0.0
1730361199.678,100.0,45.6,0.0
