Timestamp (s),CPU (%),RAM (%),Swap (%)
1730324074.156,100.0,43.4,0.0
1730324104.162,100.0,43.3,0.0
1730324134.164,100.0,43.3,0.0
1730324164.163,100.0,43.3,0.0
1730324194.162,100.0,43.3,0.0
1730324224.165,100.0,43.3,0.0
1730324254.164,100.0,43.3,0.0
1730324284.163,100.0,43.3,0.0
1730324314.166,100.0,43.3,0.0
1730324344.165,100.0,43.3,0.0
1730324374.167,100.0,43.3,0.0
1730324404.170,100.0,43.3,0.0
1730324434.173,100.0,43.3,0.0
1730324464.176,100.0,43.3,0.0
1730324494.175,100.0,43.3,0.0
1730324524.174,100.0,43.3,0.0
1730324554.173,100.0,43.3,0.0
1730324584.172,100.0,43.3,0.0
1730324614.171,100.0,43.3,0.0
1730324644.170,100.0,43.3,0.0
1730324674.169,100.0,43.3,0.0
1730324704.171,100.0,43.3,0.0
1730324734.173,100.0,43.3,0.0
1730324764.172,100.0,43.3,0.0
1730324794.171,100.0,43.3,0.0
1730324824.170,100.0,43.3,0.0
1730324854.171,100.0,43.3,0.0
1730324884.174,100.0,43.3,0.0
1730324914.176,100.0,43.3,0.0
1730324944.175,100.0,43.3,0.0
1730324974.174,100.0,43.3,0.0
1730325004.175,100.0,43.3,0.0
1730325034.178,100.0,43.3,0.0
1730325064.177,100.0,43.3,0.0
1730325094.176,100.0,43.3,0.0
1730325124.175,100.0,43.3,0.0
1730325154.174,100.0,43.3,0.0
1730325184.173,100.0,43.3,0.0
1730325214.176,100.0,43.3,0.0
