Timestamp (s),CPU (%),RAM (%),Swap (%)
1730350307.355,100.0,45.7,0.0
1730350337.384,100.0,45.6,0.0
1730350367.388,100.0,45.6,0.0
1730350397.387,100.0,45.6,0.0
1730350427.386,100.0,45.6,0.0
1730350457.392,100.0,45.6,0.0
1730350487.395,100.0,45.6,0.0
1730350517.398,100.0,45.6,0.0
1730350547.400,100.0,45.6,0.0
1730350577.405,100.0,45.6,0.0
1730350607.410,100.0,45.6,0.0
1730350637.416,100.0,45.6,0.0
1730350667.423,100.0,45.6,0.0
1730350697.424,100.0,45.6,0.0
1730350727.423,100.0,45.6,0.0
1730350757.430,100.0,45.6,0.0
1730350787.441,100.0,45.6,0.0
1730350817.440,100.0,45.6,0.0
1730350847.445,100.0,45.6,0.0
1730350877.448,100.0,45.6,0.0
1730350907.454,100.0,45.6,0.0
1730350937.453,100.0,45.6,0.0
1730350967.453,100.0,45.6,0.0
1730350997.452,100.0,45.6,0.0
1730351027.466,100.0,45.6,0.0
1730351057.471,100.0,45.6,0.0
1730351087.475,100.0,45.6,0.0
1730351117.474,100.0,45.6,0.0
1730351147.478,100.0,45.6,0.0
1730351177.489,100.0,45.6,0.0
1730351207.490,100.0,45.6,0.0
1730351237.489,100.0,45.6,0.0
1730351267.498,100.0,45.6,0.0
1730351297.497,100.0,45.6,0.0
1730351327.504,100.0,45.6,0.0
1730351357.505,100.0,45.6,0.0
1730351387.504,100.0,45.6,0.0
1730351417.515,100.0,45.6,0.0
1730351447.521,100.0,45.6,0.0
1730351477.523,100.0,45.6,0.0
1730351507.526,100.0,45.6,0.0
1730351537.529,100.0,45.6,0.0
1730351567.536,100.0,45.6,0.0
1730351597.538,100.0,45.6,0.0
1730351627.540,100.0,45.6,0.0
1730351657.543,100.0,45.6,0.0
1730351687.549,100.0,45.6,0.0
1730351717.551,100.0,45.6,0.0
1730351747.557,100.0,45.6,0.0
1730351777.560,100.0,45.6,0.0
1730351807.564,100.0,45.6,0.0
1730351837.566,100.0,45.6,0.0
1730351867.565,100.0,45.6,0.0
1730351897.572,100.0,45.6,0.0
1730351927.571,100.0,45.6,0.0
1730351957.570,100.0,45.6,0.0
1730351987.586,100.0,45.6,0.0
1730352017.592,100.0,45.6,0.0
1730352047.591,100.0,45.6,0.0
1730352077.590,100.0,45.6,0.0
1730352107.593,100.0,45.6,0.0
1730352137.598,100.0,45.6,0.0
1730352167.602,100.0,45.6,0.0
1730352197.611,100.0,45.6,0.0
1730352227.614,100.0,45.6,0.0
1730352257.616,100.0,45.6,0.0
1730352287.618,100.0,45.6,0.0
1730352317.625,100.0,45.6,0.0
1730352347.624,100.0,45.6,0.0
1730352377.625,100.0,45.6,0.0
1730352407.630,100.0,45.6,0.0
1730352437.632,100.0,45.6,0.0
1730352467.637,100.0,45.6,0.0
1730352497.644,100.0,45.6,0.0
1730352527.647,100.0,45.6,0.0
1730352557.654,100.0,45.6,0.0
1730352587.662,100.0,45.6,0.0
1730352617.661,100.0,45.6,0.0
1730352647.664,100.0,45.6,0.0
1730352677.673,100.0,45.6,0.0
1730352707.672,100.0,45.6,0.0
1730352737.679,100.0,45.6,0.0
1730352767.685,100.0,45.6,0.0
1730352797.688,100.0,45.6,0.0
1730352827.691,100.0,45.6,0.0
1730352857.693,100.0,45.6,0.0
1730352887.700,100.0,45.6,0.0
1730352917.702,100.0,45.6,0.0
1730352947.707,100.0,45.8,0.0
1730352977.709,100.0,45.6,0.0
1730353007.712,100.0,45.6,0.0
1730353037.716,100.0,45.6,0.0
1730353067.715,100.0,45.6,0.0
1730353097.730,100.0,45.6,0.0
1730353127.732,100.0,45.6,0.0
1730353157.735,100.0,45.6,0.0
1730353187.734,100.0,45.6,0.0
1730353217.736,100.0,45.6,0.0
1730353247.746,100.0,45.6,0.0
1730353277.747,100.0,45.6,0.0
1730353307.748,100.0,45.6,0.0
1730353337.755,100.0,45.6,0.0
1730353367.756,100.0,45.6,0.0
