Timestamp (s),CPU (%),RAM (%),Swap (%)
1730319712.234,100.0,16.1,0.0
1730319742.233,20.1,16.1,0.0
1730319772.232,12.6,16.1,0.0
1730319802.231,12.6,16.2,0.0
1730319832.230,12.6,16.2,0.0
1730319862.229,12.6,16.2,0.0
1730319892.228,12.5,16.2,0.0
1730319922.227,19.5,16.2,0.0
1730319952.227,12.6,16.2,0.0
1730319982.226,12.6,16.2,0.0
1730320012.225,12.6,16.2,0.0
1730320042.224,12.6,16.2,0.0
1730320072.223,12.6,16.2,0.0
1730320102.222,12.6,16.2,0.0
1730320132.221,12.6,16.2,0.0
1730320162.220,12.6,16.2,0.0
1730320192.220,12.5,16.2,0.0
