Timestamp (s),CPU (%),RAM (%),Swap (%)
1730381158.544,100.0,45.7,0.0
1730381188.585,100.0,45.6,0.0
1730381218.584,100.0,45.6,0.0
1730381248.596,100.0,45.6,0.0
1730381278.605,100.0,45.6,0.0
1730381308.614,100.0,45.6,0.0
1730381338.624,100.0,45.6,0.0
1730381368.627,100.0,45.6,0.0
1730381398.629,100.0,45.6,0.0
1730381428.631,100.0,45.6,0.0
1730381458.634,100.0,45.6,0.0
1730381488.648,100.0,45.6,0.0
1730381518.653,100.0,45.6,0.0
1730381548.652,100.0,45.6,0.0
1730381578.665,100.0,45.6,0.0
1730381608.666,100.0,45.6,0.0
1730381638.665,100.0,45.6,0.0
1730381668.670,100.0,45.6,0.0
1730381698.686,100.0,45.6,0.0
1730381728.685,100.0,45.6,0.0
1730381758.688,100.0,45.6,0.0
1730381788.695,100.0,45.6,0.0
1730381818.706,100.0,45.6,0.0
1730381848.707,100.0,45.6,0.0
1730381878.716,100.0,45.6,0.0
1730381908.722,100.0,45.6,0.0
1730381938.721,100.0,45.6,0.0
1730381968.733,100.0,45.6,0.0
1730381998.732,100.0,45.6,0.0
1730382028.739,100.0,45.6,0.0
1730382058.746,100.0,45.6,0.0
1730382088.754,100.0,45.6,0.0
1730382118.753,100.0,45.6,0.0
1730382148.762,100.0,45.6,0.0
1730382178.775,100.0,45.6,0.0
1730382208.777,100.0,45.6,0.0
1730382238.779,100.0,45.6,0.0
1730382268.783,100.0,45.6,0.0
1730382298.788,100.0,45.6,0.0
1730382328.799,100.0,45.6,0.0
1730382358.801,100.0,45.6,0.0
1730382388.800,100.0,45.6,0.0
1730382418.812,100.0,45.6,0.0
1730382448.815,100.0,45.6,0.0
1730382478.825,100.0,45.6,0.0
1730382508.827,100.0,45.6,0.0
1730382538.829,100.0,45.6,0.0
1730382568.835,100.0,45.6,0.0
1730382598.839,100.0,45.6,0.0
1730382628.853,100.0,45.6,0.0
1730382658.852,100.0,45.6,0.0
1730382688.860,100.0,45.6,0.0
1730382718.868,100.0,45.6,0.0
1730382748.879,100.0,45.6,0.0
1730382778.881,100.0,45.6,0.0
1730382808.885,100.0,45.6,0.0
1730382838.888,100.0,45.6,0.0
1730382868.894,100.0,45.6,0.0
1730382898.901,100.0,45.6,0.0
1730382928.905,100.0,45.6,0.0
1730382958.915,100.0,45.6,0.0
1730382988.922,100.0,45.6,0.0
1730383018.925,100.0,45.6,0.0
1730383048.937,100.0,45.6,0.0
1730383078.940,100.0,45.6,0.0
1730383108.947,100.0,45.6,0.0
1730383138.949,100.0,45.6,0.0
1730383168.950,100.0,45.6,0.0
1730383198.959,100.0,45.6,0.0
1730383228.961,100.0,45.6,0.0
1730383258.974,100.0,45.6,0.0
1730383288.973,100.0,45.6,0.0
1730383318.974,100.0,45.6,0.0
1730383348.977,100.0,45.6,0.0
1730383378.980,100.0,45.6,0.0
1730383408.987,100.0,45.6,0.0
1730383438.991,100.0,45.6,0.0
1730383469.007,100.0,45.6,0.0
1730383499.011,100.0,45.6,0.0
1730383529.018,100.0,45.6,0.0
