Timestamp (s),CPU (%),RAM (%),Swap (%)
1730367455.879,100.0,45.6,0.0
1730367485.895,100.0,45.6,0.0
1730367515.894,100.0,45.6,0.0
1730367545.900,100.0,45.6,0.0
1730367575.903,100.0,45.6,0.0
1730367605.908,100.0,45.5,0.0
1730367635.911,100.0,45.5,0.0
1730367665.925,100.0,45.5,0.0
1730367695.924,100.0,45.5,0.0
1730367725.933,100.0,45.5,0.0
1730367755.932,100.0,45.5,0.0
1730367785.934,100.0,45.5,0.0
1730367815.943,100.0,45.5,0.0
1730367845.949,100.0,45.5,0.0
1730367875.956,100.0,45.5,0.0
1730367905.955,100.0,45.5,0.0
1730367935.959,100.0,45.5,0.0
1730367965.969,100.0,45.5,0.0
1730367995.972,100.0,45.5,0.0
1730368025.971,100.0,45.5,0.0
1730368055.979,100.0,45.5,0.0
1730368085.987,100.0,45.5,0.0
1730368115.988,100.0,45.5,0.0
1730368145.999,100.0,45.5,0.0
1730368176.001,100.0,45.5,0.0
1730368206.000,100.0,45.5,0.0
1730368236.011,100.0,45.5,0.0
1730368266.017,100.0,45.5,0.0
1730368296.016,100.0,45.5,0.0
1730368326.025,100.0,45.5,0.0
1730368356.030,100.0,45.5,0.0
1730368386.033,100.0,45.5,0.0
1730368416.040,100.0,45.5,0.0
1730368446.042,100.0,45.5,0.0
1730368476.045,100.0,45.5,0.0
1730368506.056,100.0,45.5,0.0
1730368536.059,100.0,45.5,0.0
1730368566.062,100.0,45.5,0.0
1730368596.064,100.0,45.5,0.0
1730368626.073,100.0,45.5,0.0
1730368656.072,100.0,45.5,0.0
1730368686.076,100.0,45.5,0.0
1730368716.090,100.0,45.5,0.0
1730368746.089,100.0,45.5,0.0
1730368776.099,100.0,45.5,0.0
1730368806.100,100.0,45.5,0.0
1730368836.113,100.0,45.5,0.0
1730368866.116,100.0,45.5,0.0
1730368896.119,100.0,45.5,0.0
1730368926.120,100.0,45.5,0.0
1730368956.122,100.0,45.5,0.0
1730368986.133,100.0,45.5,0.0
1730369016.136,100.0,45.5,0.0
1730369046.137,100.0,45.5,0.0
1730369076.141,100.0,45.5,0.0
1730369106.140,100.0,45.5,0.0
1730369136.155,100.0,45.5,0.0
1730369166.157,100.0,45.5,0.0
1730369196.168,100.0,45.5,0.0
1730369226.178,100.0,45.5,0.0
1730369256.177,100.0,45.5,0.0
1730369286.181,100.0,45.5,0.0
1730369316.180,100.0,45.5,0.0
