Timestamp (s),CPU (%),RAM (%),Swap (%)
1730337476.483,100.0,45.0,0.0
1730337506.497,100.0,44.9,0.0
1730337536.506,100.0,44.9,0.0
1730337566.508,100.0,44.9,0.0
1730337596.507,100.0,44.9,0.0
1730337626.513,100.0,44.9,0.0
1730337656.512,100.0,44.9,0.0
1730337686.514,100.0,44.9,0.0
1730337716.514,100.0,44.9,0.0
1730337746.517,100.0,44.9,0.0
1730337776.516,100.0,44.9,0.0
1730337806.529,100.0,44.9,0.0
1730337836.528,100.0,44.9,0.0
1730337866.527,100.0,44.9,0.0
1730337896.532,100.0,44.9,0.0
1730337926.539,100.0,44.9,0.0
1730337956.546,100.0,44.9,0.0
1730337986.547,100.0,44.9,0.0
1730338016.546,100.0,44.9,0.0
1730338046.549,100.0,44.9,0.0
1730338076.553,100.0,44.9,0.0
1730338106.552,100.0,44.9,0.0
1730338136.558,100.0,44.9,0.0
1730338166.563,100.0,44.9,0.0
1730338196.564,100.0,44.9,0.0
1730338226.566,100.0,44.9,0.0
1730338256.567,100.0,44.9,0.0
1730338286.572,100.0,44.9,0.0
1730338316.571,100.0,44.9,0.0
1730338346.573,100.0,44.9,0.0
1730338376.575,100.0,44.9,0.0
1730338406.583,100.0,44.9,0.0
1730338436.582,100.0,44.9,0.0
1730338466.584,100.0,44.9,0.0
1730338496.586,100.0,44.9,0.0
1730338526.592,100.0,44.9,0.0
1730338556.591,100.0,44.9,0.0
1730338586.593,100.0,44.9,0.0
1730338616.599,100.0,44.9,0.0
1730338646.598,100.0,44.9,0.0
1730338676.602,100.0,44.9,0.0
1730338706.606,100.0,44.9,0.0
1730338736.609,100.0,44.9,0.0
1730338766.611,100.0,44.9,0.0
1730338796.617,100.0,44.9,0.0
1730338826.619,100.0,44.9,0.0
1730338856.622,100.0,44.9,0.0
1730338886.627,100.0,44.9,0.0
1730338916.630,100.0,44.9,0.0
1730338946.633,100.0,44.9,0.0
1730338976.635,100.0,44.9,0.0
1730339006.637,100.0,44.9,0.0
1730339036.636,100.0,44.9,0.0
1730339066.640,100.0,44.9,0.0
1730339096.643,100.0,44.9,0.0
1730339126.649,100.0,44.9,0.0
1730339156.648,100.0,44.9,0.0
1730339186.647,100.0,44.9,0.0
1730339216.653,100.0,44.9,0.0
1730339246.656,100.0,44.9,0.0
1730339276.655,100.0,44.9,0.0
1730339306.662,100.0,44.9,0.0
1730339336.661,100.0,44.9,0.0
1730339366.660,100.0,44.9,0.0
1730339396.664,100.0,44.9,0.0
1730339426.671,100.0,44.9,0.0
1730339456.673,100.0,44.9,0.0
1730339486.675,100.0,44.9,0.0
1730339516.677,100.0,44.9,0.0
1730339546.684,100.0,44.9,0.0
1730339576.685,100.0,44.9,0.0
1730339606.686,100.0,44.9,0.0
1730339636.688,100.0,44.9,0.0
1730339666.693,100.0,44.9,0.0
1730339696.698,100.0,44.9,0.0
1730339726.701,100.0,44.9,0.0
1730339756.700,100.0,44.9,0.0
1730339786.703,100.0,44.9,0.0
1730339816.702,100.0,44.9,0.0
1730339846.712,100.0,44.9,0.0
1730339876.714,100.0,44.9,0.0
1730339906.713,100.0,44.9,0.0
1730339936.717,100.0,44.9,0.0
1730339966.720,100.0,44.9,0.0
1730339996.721,100.0,44.9,0.0
1730340026.720,100.0,44.9,0.0
1730340056.725,100.0,44.9,0.0
1730340086.728,100.0,44.9,0.0
1730340116.727,100.0,44.9,0.0
1730340146.735,100.0,44.9,0.0
1730340176.737,100.0,44.9,0.0
1730340206.744,100.0,44.9,0.0
1730340236.743,100.0,44.9,0.0
1730340266.745,100.0,44.9,0.0
1730340296.747,100.0,44.9,0.0
1730340326.750,100.0,44.9,0.0
1730340356.753,100.0,44.9,0.0
1730340386.755,100.0,44.9,0.0
1730340416.754,100.0,44.9,0.0
1730340446.757,100.0,44.9,0.0
1730340476.768,100.0,44.9,0.0
1730340506.770,100.0,44.9,0.0
1730340536.773,100.0,44.9,0.0
1730340566.772,100.0,44.9,0.0
1730340596.772,100.0,44.9,0.0
1730340626.779,100.0,44.9,0.0
1730340656.780,100.0,44.9,0.0
1730340686.783,100.0,44.9,0.0
1730340716.782,100.0,44.9,0.0
1730340746.784,100.0,44.9,0.0
1730340776.792,100.0,44.9,0.0
1730340806.791,100.0,44.9,0.0
1730340836.790,100.0,44.9,0.0
1730340866.793,100.0,44.9,0.0
1730340896.799,100.0,44.9,0.0
1730340926.798,100.0,44.9,0.0
1730340956.807,100.0,44.9,0.0
1730340986.809,100.0,44.9,0.0
1730341016.808,100.0,44.9,0.0
1730341046.811,100.0,44.9,0.0
1730341076.810,100.0,44.9,0.0
1730341106.817,100.0,44.9,0.0
1730341136.816,100.0,44.9,0.0
1730341166.821,100.0,44.9,0.0
1730341196.820,100.0,44.9,0.0
1730341226.827,100.0,44.9,0.0
1730341256.826,100.0,44.9,0.0
