Timestamp (s),CPU (%),RAM (%),Swap (%)
1730341283.498,100.0,45.7,0.0
1730341313.524,100.0,45.6,0.0
1730341343.523,100.0,45.6,0.0
1730341373.525,100.0,45.6,0.0
1730341403.528,100.0,45.6,0.0
1730341433.530,100.0,45.6,0.0
1730341463.538,100.0,45.6,0.0
1730341493.537,100.0,45.6,0.0
1730341523.543,100.0,45.6,0.0
1730341553.542,100.0,45.6,0.0
1730341583.551,100.0,45.6,0.0
1730341613.550,100.0,45.6,0.0
1730341643.555,100.0,45.6,0.0
1730341673.556,100.0,45.6,0.0
1730341703.559,100.0,45.6,0.0
1730341733.565,100.0,45.6,0.0
1730341763.567,100.0,45.6,0.0
1730341793.570,100.0,45.6,0.0
1730341823.573,100.0,45.6,0.0
1730341853.572,100.0,45.6,0.0
1730341883.579,100.0,45.6,0.0
1730341913.584,100.0,45.6,0.0
1730341943.586,100.0,45.6,0.0
1730341973.585,100.0,45.6,0.0
1730342003.594,100.0,45.6,0.0
1730342033.593,100.0,45.6,0.0
1730342063.592,100.0,45.6,0.0
1730342093.598,100.0,45.6,0.0
1730342123.605,100.0,45.6,0.0
1730342153.604,100.0,45.6,0.0
1730342183.610,100.0,45.6,0.0
1730342213.612,100.0,45.6,0.0
1730342243.611,100.0,45.6,0.0
1730342273.614,100.0,45.6,0.0
1730342303.617,100.0,45.6,0.0
1730342333.627,100.0,45.6,0.0
1730342363.628,100.0,45.6,0.0
1730342393.627,100.0,45.6,0.0
1730342423.629,100.0,45.6,0.0
1730342453.632,100.0,45.6,0.0
1730342483.635,100.0,45.6,0.0
1730342513.639,100.0,45.6,0.0
1730342543.642,100.0,45.6,0.0
1730342573.645,100.0,45.6,0.0
1730342603.648,100.0,45.6,0.0
1730342633.647,100.0,45.6,0.0
1730342663.656,100.0,45.6,0.0
1730342693.655,100.0,45.6,0.0
1730342723.654,100.0,45.6,0.0
1730342753.659,100.0,45.6,0.0
1730342783.667,100.0,45.6,0.0
1730342813.667,100.0,45.6,0.0
1730342843.666,100.0,45.6,0.0
1730342873.676,100.0,45.6,0.0
1730342903.679,100.0,45.6,0.0
1730342933.682,100.0,45.6,0.0
1730342963.683,100.0,45.6,0.0
1730342993.685,100.0,45.6,0.0
1730343023.694,100.0,45.6,0.0
1730343053.693,100.0,45.6,0.0
1730343083.695,100.0,45.6,0.0
1730343113.697,100.0,45.6,0.0
1730343143.704,100.0,45.6,0.0
1730343173.705,100.0,45.6,0.0
1730343203.707,100.0,45.6,0.0
1730343233.708,100.0,45.6,0.0
1730343263.710,100.0,45.6,0.0
1730343293.716,100.0,45.6,0.0
1730343323.720,100.0,45.6,0.0
1730343353.724,100.0,45.6,0.0
1730343383.723,100.0,45.6,0.0
1730343413.733,100.0,45.6,0.0
1730343443.732,100.0,45.6,0.0
1730343473.736,100.0,45.6,0.0
1730343503.737,100.0,45.6,0.0
1730343533.736,100.0,45.6,0.0
1730343563.739,100.0,45.6,0.0
1730343593.747,100.0,45.6,0.0
1730343623.750,100.0,45.6,0.0
1730343653.753,100.0,45.6,0.0
1730343683.754,100.0,45.6,0.0
1730343713.756,100.0,45.6,0.0
1730343743.766,100.0,45.6,0.0
1730343773.768,100.0,45.6,0.0
1730343803.771,100.0,45.6,0.0
1730343833.774,100.0,45.6,0.0
1730343863.773,100.0,45.6,0.0
1730343893.772,100.0,45.6,0.0
1730343923.778,100.0,45.6,0.0
1730343953.777,100.0,45.6,0.0
1730343983.778,100.0,45.6,0.0
1730344013.785,100.0,45.6,0.0
1730344043.787,100.0,45.6,0.0
1730344073.794,100.0,45.6,0.0
1730344103.796,100.0,45.6,0.0
1730344133.798,100.0,45.6,0.0
1730344163.801,100.0,45.6,0.0
1730344193.802,100.0,45.6,0.0
1730344223.805,100.0,45.6,0.0
1730344253.812,100.0,45.6,0.0
1730344283.811,100.0,45.6,0.0
1730344313.818,100.0,45.6,0.0
1730344343.817,100.0,45.6,0.0
1730344373.820,100.0,45.6,0.0
1730344403.827,100.0,45.6,0.0
1730344433.829,100.0,45.6,0.0
1730344463.834,100.0,45.6,0.0
1730344493.833,100.0,45.6,0.0
1730344523.836,100.0,45.6,0.0
1730344553.839,100.0,45.6,0.0
1730344583.842,100.0,45.6,0.0
1730344613.844,100.0,45.6,0.0
1730344643.843,100.0,45.6,0.0
1730344673.845,100.0,45.6,0.0
1730344703.854,100.0,45.6,0.0
1730344733.853,100.0,45.6,0.0
1730344763.857,100.0,45.6,0.0
1730344793.860,100.0,45.6,0.0
1730344823.862,100.0,45.6,0.0
1730344853.865,100.0,45.6,0.0
1730344883.869,100.0,45.6,0.0
1730344913.871,100.0,45.6,0.0
1730344943.877,100.0,45.6,0.0
1730344973.876,100.0,45.6,0.0
1730345003.883,100.0,45.6,0.0
1730345033.886,100.0,45.6,0.0
1730345063.888,100.0,45.6,0.0
1730345093.894,100.0,45.6,0.0
1730345123.896,100.0,45.6,0.0
1730345153.895,100.0,45.6,0.0
1730345183.900,100.0,45.6,0.0
1730345213.906,100.0,45.6,0.0
1730345243.909,100.0,45.6,0.0
1730345273.908,100.0,45.6,0.0
1730345303.911,100.0,45.6,0.0
1730345333.910,100.0,45.6,0.0
1730345363.920,100.0,45.6,0.0
1730345393.921,100.0,45.6,0.0
1730345423.923,100.0,45.6,0.0
1730345453.922,100.0,45.6,0.0
1730345483.929,100.0,45.6,0.0
1730345513.931,100.0,45.6,0.0
1730345543.936,100.0,45.6,0.0
