Timestamp (s),CPU (%),RAM (%),Swap (%)
1730328797.463,100.0,48.0,0.0
1730328827.474,100.0,47.7,0.0
1730328857.473,100.0,47.7,0.0
1730328887.478,100.0,47.7,0.0
1730328917.477,100.0,47.7,0.0
1730328947.476,100.0,47.7,0.0
1730328977.481,100.0,47.7,0.0
1730329007.480,100.0,47.7,0.0
1730329037.484,100.0,47.7,0.0
1730329067.483,100.0,47.7,0.0
1730329097.484,100.0,47.7,0.0
1730329127.489,100.0,47.7,0.0
1730329157.488,100.0,47.7,0.0
1730329187.488,100.0,47.7,0.0
1730329217.490,100.0,47.7,0.0
1730329247.493,100.0,47.7,0.0
1730329277.496,100.0,47.7,0.0
1730329307.499,100.0,47.7,0.0
1730329337.502,100.0,47.7,0.0
1730329367.504,100.0,47.7,0.0
1730329397.503,100.0,47.7,0.0
1730329427.505,100.0,47.7,0.0
1730329457.507,100.0,47.7,0.0
1730329487.509,100.0,47.7,0.0
1730329517.508,100.0,47.7,0.0
1730329547.511,100.0,47.7,0.0
1730329577.510,100.0,47.7,0.0
1730329607.513,100.0,47.7,0.0
1730329637.512,100.0,47.7,0.0
1730329667.514,100.0,47.7,0.0
1730329697.513,100.0,47.7,0.0
1730329727.512,100.0,47.7,0.0
1730329757.518,100.0,47.7,0.0
1730329787.521,100.0,47.7,0.0
1730329817.524,100.0,47.7,0.0
1730329847.527,100.0,47.7,0.0
1730329877.529,100.0,47.7,0.0
1730329907.528,100.0,47.7,0.0
1730329937.527,100.0,47.7,0.0
1730329967.526,100.0,47.7,0.0
1730329997.525,100.0,47.7,0.0
1730330027.531,100.0,47.7,0.0
1730330057.530,100.0,47.7,0.0
1730330087.534,100.0,47.7,0.0
1730330117.535,100.0,47.7,0.0
1730330147.539,100.0,47.7,0.0
1730330177.541,100.0,47.7,0.0
1730330207.544,100.0,47.7,0.0
1730330237.543,100.0,47.7,0.0
1730330267.544,100.0,47.7,0.0
1730330297.543,100.0,47.7,0.0
1730330327.545,100.0,47.7,0.0
1730330357.544,100.0,47.7,0.0
1730330387.543,100.0,47.7,0.0
1730330417.547,100.0,47.7,0.0
1730330447.548,100.0,47.7,0.0
1730330477.554,100.0,47.7,0.0
1730330507.553,100.0,47.7,0.0
1730330537.555,100.0,47.7,0.0
1730330567.557,100.0,47.7,0.0
1730330597.560,100.0,47.7,0.0
1730330627.562,100.0,47.7,0.0
1730330657.564,100.0,47.7,0.0
1730330687.563,100.0,47.7,0.0
1730330717.566,100.0,47.7,0.0
1730330747.565,100.0,47.7,0.0
1730330777.564,100.0,47.7,0.0
1730330807.565,100.0,47.7,0.0
1730330837.564,100.0,47.7,0.0
1730330867.569,100.0,47.7,0.0
1730330897.568,100.0,47.7,0.0
1730330927.567,100.0,47.7,0.0
1730330957.573,100.0,47.7,0.0
1730330987.576,100.0,47.7,0.0
1730331017.578,100.0,47.7,0.0
1730331047.580,100.0,47.7,0.0
1730331077.583,100.0,47.7,0.0
1730331107.585,100.0,47.7,0.0
1730331137.588,100.0,47.7,0.0
1730331167.591,100.0,47.7,0.0
1730331197.590,100.0,47.7,0.0
1730331227.593,100.0,47.7,0.0
