Timestamp (s),CPU (%),RAM (%),Swap (%)
1730326802.805,100.0,48.6,0.0
1730326832.797,100.0,48.6,0.0
1730326862.796,100.0,48.6,0.0
1730326892.795,100.0,48.6,0.0
1730326922.794,100.0,48.6,0.0
1730326952.800,100.0,48.6,0.0
1730326982.806,100.0,48.6,0.0
1730327012.805,100.0,48.6,0.0
1730327042.804,100.0,48.6,0.0
1730327072.806,100.0,48.6,0.0
1730327102.809,100.0,48.7,0.0
1730327132.810,100.0,48.6,0.0
1730327162.811,100.0,48.6,0.0
1730327192.810,100.0,48.6,0.0
1730327222.809,100.0,48.6,0.0
1730327252.810,100.0,48.6,0.0
1730327282.812,100.0,48.6,0.0
1730327312.815,100.0,48.7,0.0
1730327342.814,100.0,48.7,0.0
1730327372.815,100.0,48.7,0.0
1730327402.814,100.0,48.7,0.0
1730327432.820,100.0,48.7,0.0
1730327462.819,100.0,48.7,0.0
1730327492.821,100.0,48.2,0.0
1730327522.820,100.0,48.2,0.0
1730327552.819,100.0,48.2,0.0
1730327582.821,100.0,48.2,0.0
1730327612.824,100.0,48.2,0.0
1730327642.827,100.0,48.2,0.0
1730327672.830,100.0,48.2,0.0
1730327702.829,100.0,48.2,0.0
1730327732.831,100.0,48.2,0.0
1730327762.832,100.0,48.2,0.0
1730327792.831,100.0,48.2,0.0
1730327822.834,100.0,48.2,0.0
1730327852.837,100.0,48.2,0.0
1730327882.839,100.0,48.2,0.0
1730327912.842,100.0,48.2,0.0
1730327942.845,100.0,48.2,0.0
1730327972.844,100.0,48.2,0.0
1730328002.843,100.0,48.2,0.0
1730328032.842,100.0,48.2,0.0
1730328062.842,100.0,48.2,0.0
1730328092.841,100.0,48.2,0.0
1730328122.843,100.0,48.2,0.0
1730328152.842,100.0,48.2,0.0
1730328182.841,100.0,48.2,0.0
1730328212.843,100.0,48.2,0.0
1730328242.846,100.0,48.2,0.0
1730328272.847,100.0,48.2,0.0
1730328302.846,100.0,48.2,0.0
1730328332.845,100.0,48.2,0.0
1730328362.849,100.0,48.2,0.0
1730328392.864,100.0,48.2,0.0
1730328422.866,100.0,48.2,0.0
1730328452.869,100.0,48.2,0.0
1730328482.872,100.0,48.2,0.0
1730328512.874,100.0,48.2,0.0
1730328542.873,100.0,48.2,0.0
1730328572.880,100.0,48.2,0.0
1730328602.883,100.0,48.2,0.0
1730328632.882,100.0,48.2,0.0
1730328662.884,100.0,48.2,0.0
1730328692.887,100.0,48.2,0.0
1730328722.888,100.0,48.2,0.0
1730328752.887,100.0,48.2,0.0
1730328782.888,100.0,48.2,0.0
