Timestamp (s),CPU (%),RAM (%),Swap (%)
1730234459.851,100.0,45.9,0.0
1730234474.863,100.0,45.9,0.0
1730234489.862,100.0,45.8,0.0
1730234504.872,100.0,45.8,0.0
1730234519.874,100.0,45.9,0.0
1730234534.873,100.0,45.9,0.0
1730234549.886,100.0,45.9,0.0
1730234564.889,100.0,45.9,0.0
1730234579.892,100.0,45.9,0.0
1730234594.894,100.0,45.9,0.0
1730234609.902,100.0,45.9,0.0
1730234624.901,100.0,45.9,0.0
1730234639.903,100.0,45.9,0.0
1730234654.915,100.0,45.9,0.0
1730234669.914,100.0,45.9,0.0
1730234684.920,100.0,45.9,0.0
1730234699.922,100.0,45.9,0.0
1730234714.921,100.0,45.9,0.0
1730234729.933,100.0,45.9,0.0
1730234744.934,100.0,45.9,0.0
1730234759.945,100.0,45.9,0.0
1730234774.950,100.0,45.9,0.0
1730234789.949,100.0,45.9,0.0
1730234804.953,100.0,45.9,0.0
1730234819.956,100.0,45.9,0.0
1730234834.965,100.0,45.9,0.0
1730234849.969,100.0,45.9,0.0
1730234864.971,100.0,45.9,0.0
1730234879.970,100.0,45.9,0.0
1730234894.980,100.0,45.9,0.0
1730234909.979,100.0,45.9,0.0
1730234924.980,100.0,45.9,0.0
1730234939.985,100.0,45.9,0.0
1730234954.987,100.0,45.9,0.0
1730234969.990,100.0,45.9,0.0
1730234985.002,100.0,45.9,0.0
1730235000.005,100.0,45.9,0.0
1730235015.008,100.0,45.8,0.0
1730235030.013,100.0,45.8,0.0
1730235045.012,100.0,45.8,0.0
1730235060.020,100.0,45.8,0.0
1730235075.023,100.0,45.8,0.0
1730235090.024,100.0,45.8,0.0
1730235105.027,100.0,45.8,0.0
1730235120.037,100.0,45.8,0.0
1730235135.049,100.0,45.8,0.0
1730235150.052,100.0,45.8,0.0
1730235165.051,100.0,45.8,0.0
1730235180.050,100.0,45.8,0.0
1730235195.053,100.0,45.8,0.0
1730235210.058,100.0,45.8,0.0
1730235225.060,100.0,45.8,0.0
1730235240.073,100.0,45.8,0.0
1730235255.075,100.0,45.8,0.0
1730235270.074,100.0,45.8,0.0
1730235285.081,100.0,45.8,0.0
1730235300.080,100.0,45.8,0.0
1730235315.089,100.0,45.8,0.0
1730235330.097,100.0,45.8,0.0
1730235345.096,100.0,45.8,0.0
1730235360.098,100.0,45.8,0.0
1730235375.100,100.0,45.8,0.0
1730235390.107,100.0,45.8,0.0
1730235405.111,100.0,45.8,0.0
1730235420.110,100.0,45.8,0.0
1730235435.118,100.0,45.8,0.0
1730235450.120,100.0,45.8,0.0
1730235465.121,100.0,45.8,0.0
1730235480.127,100.0,45.8,0.0
1730235495.137,100.0,45.8,0.0
1730235510.139,100.0,45.8,0.0
1730235525.147,100.0,45.8,0.0
1730235540.146,100.0,45.8,0.0
1730235555.150,100.0,45.8,0.0
1730235570.151,100.0,45.8,0.0
1730235585.162,100.0,45.8,0.0
1730235600.165,100.0,45.8,0.0
1730235615.168,100.0,45.8,0.0
1730235630.171,100.0,45.8,0.0
1730235645.175,100.0,45.8,0.0
1730235660.180,100.0,45.8,0.0
1730235675.182,100.0,45.8,0.0
1730235690.181,100.0,45.8,0.0
1730235705.191,100.0,45.8,0.0
1730235720.200,100.0,45.8,0.0
1730235735.199,100.0,45.8,0.0
1730235750.201,100.0,45.8,0.0
1730235765.208,100.0,45.8,0.0
1730235780.211,100.0,45.8,0.0
1730235795.213,100.0,45.8,0.0
1730235810.219,100.0,45.8,0.0
1730235825.222,100.0,45.8,0.0
1730235840.232,100.0,45.8,0.0
1730235855.231,100.0,45.8,0.0
1730235870.230,100.0,45.8,0.0
1730235885.233,100.0,45.8,0.0
1730235900.238,100.0,45.8,0.0
1730235915.248,100.0,45.8,0.0
1730235930.247,100.0,45.8,0.0
