Timestamp (s),CPU (%),RAM (%),Swap (%)
1730249100.456,100.0,45.9,0.0
1730249115.482,100.0,45.9,0.0
1730249130.494,100.0,45.8,0.0
1730249145.493,100.0,45.8,0.0
1730249160.492,100.0,45.8,0.0
1730249175.499,100.0,45.8,0.0
1730249190.501,100.0,45.8,0.0
1730249205.508,100.0,45.8,0.0
1730249220.507,100.0,45.8,0.0
1730249235.510,100.0,45.8,0.0
1730249250.516,100.0,45.8,0.0
1730249265.520,100.0,45.8,0.0
1730249280.527,100.0,45.8,0.0
1730249295.533,100.0,45.8,0.0
1730249310.534,100.0,45.8,0.0
1730249325.540,100.0,45.8,0.0
1730249340.543,100.0,45.8,0.0
1730249355.547,100.0,45.8,0.0
1730249370.550,100.0,45.8,0.0
1730249385.557,100.0,45.8,0.0
1730249400.564,100.0,45.8,0.0
1730249415.567,100.0,45.8,0.0
1730249430.569,100.0,45.8,0.0
1730249445.574,100.0,45.8,0.0
1730249460.577,100.0,45.8,0.0
1730249475.592,100.0,45.8,0.0
1730249490.595,100.0,45.8,0.0
1730249505.596,100.0,45.8,0.0
1730249520.604,100.0,45.8,0.0
1730249535.605,100.0,45.8,0.0
1730249550.604,100.0,45.8,0.0
1730249565.611,100.0,45.8,0.0
1730249580.614,100.0,45.8,0.0
1730249595.615,100.0,45.8,0.0
1730249610.619,100.0,45.8,0.0
1730249625.630,100.0,45.8,0.0
1730249640.629,100.0,45.8,0.0
1730249655.639,100.0,45.8,0.0
1730249670.643,100.0,45.8,0.0
1730249685.645,100.0,45.8,0.0
1730249700.646,100.0,45.8,0.0
1730249715.649,100.0,45.8,0.0
1730249730.668,100.0,45.8,0.0
1730249745.670,100.0,45.8,0.0
1730249760.673,100.0,45.8,0.0
1730249775.672,100.0,45.8,0.0
1730249790.679,100.0,45.8,0.0
1730249805.682,100.0,45.8,0.0
1730249820.688,100.0,45.8,0.0
1730249835.694,100.0,45.8,0.0
1730249850.693,100.0,45.8,0.0
1730249865.699,100.0,45.8,0.0
1730249880.703,100.0,45.8,0.0
1730249895.712,100.0,45.8,0.0
1730249910.711,100.0,45.8,0.0
1730249925.713,100.0,45.8,0.0
1730249940.718,100.0,45.8,0.0
1730249955.733,100.0,45.8,0.0
1730249970.736,100.0,45.8,0.0
1730249985.739,100.0,45.8,0.0
1730250000.742,100.0,45.8,0.0
1730250015.741,100.0,45.8,0.0
1730250030.744,100.0,45.8,0.0
1730250045.747,100.0,45.8,0.0
1730250060.757,100.0,45.8,0.0
1730250075.756,100.0,45.8,0.0
1730250090.766,100.0,45.8,0.0
1730250105.765,100.0,45.8,0.0
1730250120.772,100.0,45.8,0.0
1730250135.771,100.0,45.8,0.0
1730250150.778,100.0,45.8,0.0
1730250165.785,100.0,45.8,0.0
1730250180.787,100.0,45.8,0.0
1730250195.797,100.0,45.8,0.0
1730250210.796,100.0,45.8,0.0
1730250225.803,100.0,45.8,0.0
1730250240.811,100.0,45.8,0.0
1730250255.817,100.0,45.8,0.0
1730250270.816,100.0,45.8,0.0
1730250285.822,100.0,45.8,0.0
1730250300.834,100.0,45.8,0.0
1730250315.833,100.0,45.8,0.0
1730250330.836,100.0,45.8,0.0
1730250345.838,100.0,45.8,0.0
1730250360.849,100.0,45.8,0.0
1730250375.851,100.0,45.8,0.0
1730250390.859,100.0,45.8,0.0
1730250405.862,100.0,45.8,0.0
1730250420.864,100.0,45.8,0.0
1730250435.867,100.0,45.8,0.0
1730250450.870,100.0,45.8,0.0
1730250465.877,100.0,45.8,0.0
1730250480.876,100.0,45.8,0.0
1730250495.875,100.0,45.8,0.0
1730250510.882,100.0,45.8,0.0
1730250525.906,100.0,45.8,0.0
1730250540.908,100.0,45.8,0.0
1730250555.907,100.0,45.8,0.0
1730250570.909,100.0,45.8,0.0
1730250585.916,100.0,45.8,0.0
1730250600.918,100.0,45.8,0.0
1730250615.921,100.0,45.8,0.0
1730250630.921,100.0,45.8,0.0
1730250645.924,100.0,45.8,0.0
1730250660.925,100.0,45.8,0.0
1730250675.930,100.0,45.8,0.0
1730250690.941,100.0,45.8,0.0
1730250705.949,100.0,45.8,0.0
1730250720.951,100.0,45.8,0.0
1730250735.953,100.0,45.8,0.0
1730250750.955,100.0,45.8,0.0
1730250765.962,100.0,45.8,0.0
1730250780.964,100.0,45.8,0.0
1730250795.965,100.0,45.8,0.0
1730250810.971,100.0,45.8,0.0
1730250825.979,100.0,45.8,0.0
1730250840.986,100.0,45.8,0.0
1730250855.985,100.0,45.8,0.0
1730250870.995,100.0,45.8,0.0
1730250885.998,100.0,45.8,0.0
1730250900.999,100.0,45.8,0.0
1730250916.026,100.0,45.8,0.0
1730250931.022,100.0,45.8,0.0
1730250946.027,100.0,45.8,0.0
1730250961.034,100.0,45.8,0.0
1730250976.041,100.0,45.8,0.0
1730250991.040,100.0,45.8,0.0
1730251006.039,100.0,45.8,0.0
1730251021.046,100.0,45.8,0.0
1730251036.053,100.0,45.8,0.0
1730251051.062,100.0,45.8,0.0
1730251066.068,100.0,45.8,0.0
