Timestamp (s),CPU (%),RAM (%),Swap (%)
1730221195.825,100.0,45.7,0.0
1730221210.837,100.0,45.7,0.0
1730221225.836,100.0,45.6,0.0
1730221240.846,100.0,45.6,0.0
1730221255.845,100.0,45.6,0.0
1730221270.852,100.0,45.6,0.0
1730221285.851,100.0,45.6,0.0
1730221300.853,100.0,45.6,0.0
1730221315.862,100.0,45.6,0.0
1730221330.865,100.0,45.6,0.0
1730221345.864,100.0,45.6,0.0
1730221360.877,100.0,45.6,0.0
1730221375.880,100.0,45.6,0.0
1730221390.879,100.0,45.6,0.0
1730221405.882,100.0,45.6,0.0
1730221420.892,100.0,45.6,0.0
1730221435.891,100.0,45.6,0.0
1730221450.890,100.0,45.6,0.0
1730221465.895,100.0,45.6,0.0
1730221480.894,100.0,45.6,0.0
1730221495.907,100.0,45.6,0.0
1730221510.906,100.0,45.6,0.0
1730221525.911,100.0,45.6,0.0
1730221540.918,100.0,45.6,0.0
1730221555.920,100.0,45.6,0.0
1730221570.922,100.0,45.6,0.0
1730221585.927,100.0,45.6,0.0
1730221600.926,100.0,45.6,0.0
1730221615.933,100.0,45.6,0.0
1730221630.936,100.0,45.6,0.0
1730221645.950,100.0,45.6,0.0
1730221660.949,100.0,45.6,0.0
1730221675.951,100.0,45.6,0.0
1730221690.952,100.0,45.6,0.0
1730221705.951,100.0,45.6,0.0
1730221720.953,100.0,45.6,0.0
1730221735.963,100.0,45.6,0.0
1730221750.966,100.0,45.6,0.0
1730221765.973,100.0,45.6,0.0
1730221780.976,100.0,45.6,0.0
1730221795.978,100.0,45.6,0.0
1730221810.983,100.0,45.6,0.0
1730221825.991,100.0,45.6,0.0
1730221840.990,100.0,45.6,0.0
1730221855.996,100.0,45.6,0.0
1730221870.995,100.0,45.6,0.0
1730221886.002,100.0,45.6,0.0
1730221901.011,100.0,45.6,0.0
1730221916.013,100.0,45.6,0.0
1730221931.016,100.0,45.6,0.0
1730221946.018,100.0,45.6,0.0
1730221961.029,100.0,45.6,0.0
1730221976.031,100.0,45.6,0.0
1730221991.032,100.0,45.6,0.0
1730222006.039,100.0,45.6,0.0
1730222021.042,100.0,45.6,0.0
1730222036.045,100.0,45.6,0.0
