Timestamp (s),CPU (%),RAM (%),Swap (%)
1730149315.859,100.0,32.3,0.0
1730149330.855,79.1,32.3,0.0
1730149345.857,75.1,32.3,0.0
1730149360.856,75.1,32.3,0.0
1730149375.855,75.1,32.3,0.0
1730149390.854,75.1,32.3,0.0
1730149405.853,79.6,32.3,0.0
1730149420.852,75.1,32.3,0.0
1730149435.851,75.1,32.3,0.0
1730149450.851,75.1,32.3,0.0
1730149465.850,75.1,32.3,0.0
1730149480.852,75.1,32.3,0.0
1730149495.851,75.1,32.3,0.0
1730149510.850,75.1,32.3,0.0
1730149525.849,79.6,32.3,0.0
1730149540.848,75.0,32.3,0.0
1730149555.847,75.1,32.3,0.0
1730149570.848,75.1,32.3,0.0
1730149585.847,75.1,32.3,0.0
1730149600.846,75.1,32.3,0.0
1730149615.845,75.1,32.3,0.0
1730149630.845,75.0,32.3,0.0
1730149645.845,79.4,32.3,0.0
1730149660.844,75.1,32.3,0.0
1730149675.844,75.1,32.3,0.0
1730149690.843,75.1,32.3,0.0
1730149705.843,75.1,32.3,0.0
1730149720.842,75.1,32.3,0.0
1730149735.842,75.1,32.3,0.0
1730149750.841,79.3,32.3,0.0
1730149765.843,75.1,32.3,0.0
1730149780.842,75.1,32.3,0.0
1730149795.841,75.1,32.3,0.0
1730149810.840,75.1,32.3,0.0
1730149825.839,75.1,32.3,0.0
1730149840.838,75.1,32.3,0.0
