Timestamp (s),CPU (%),RAM (%),Swap (%)
1730150368.415,100.0,37.7,0.0
1730150383.414,89.7,37.7,0.0
1730150398.413,87.6,37.7,0.0
1730150413.412,87.6,37.7,0.0
1730150428.412,87.6,37.7,0.0
1730150443.410,87.6,37.7,0.0
1730150458.413,89.9,37.7,0.0
1730150473.412,87.6,37.7,0.0
1730150488.411,87.6,37.7,0.0
1730150503.410,87.6,37.7,0.0
1730150518.409,87.6,37.7,0.0
1730150533.408,87.6,37.7,0.0
1730150548.408,87.6,37.7,0.0
1730150563.407,87.6,37.7,0.0
1730150578.406,89.8,37.7,0.0
1730150593.406,87.5,37.7,0.0
1730150608.405,87.6,37.7,0.0
1730150623.404,87.6,37.7,0.0
1730150638.405,87.6,37.7,0.0
1730150653.404,87.6,37.7,0.0
1730150668.403,87.6,37.7,0.0
1730150683.403,88.0,37.7,0.0
1730150698.402,89.2,37.7,0.0
1730150713.401,87.6,37.7,0.0
1730150728.400,87.5,37.7,0.0
1730150743.399,87.6,37.7,0.0
1730150758.400,87.6,37.7,0.0
1730150773.399,87.6,37.7,0.0
1730150788.399,87.6,37.7,0.0
1730150803.399,89.6,37.7,0.0
1730150818.398,87.6,37.7,0.0
1730150833.397,87.6,37.7,0.0
1730150848.396,87.6,37.7,0.0
1730150863.398,87.6,37.7,0.0
1730150878.397,87.6,37.7,0.0
