Timestamp (s),CPU (%),RAM (%),Swap (%)
1730179597.726,100.0,45.9,0.0
1730179612.749,100.0,45.9,0.0
1730179627.750,100.0,45.8,0.0
1730179642.752,100.0,45.8,0.0
1730179657.751,100.0,45.8,0.0
1730179672.758,100.0,45.8,0.0
1730179687.761,100.0,45.8,0.0
1730179702.763,100.0,45.8,0.0
1730179717.765,100.0,45.8,0.0
1730179732.767,100.0,45.8,0.0
1730179747.766,100.0,45.8,0.0
1730179762.765,100.0,45.8,0.0
1730179777.768,100.0,45.8,0.0
1730179792.767,100.0,45.8,0.0
1730179807.771,100.0,45.8,0.0
1730179822.773,100.0,45.8,0.0
1730179837.776,100.0,45.8,0.0
1730179852.778,100.0,45.8,0.0
1730179867.782,100.0,45.8,0.0
1730179882.784,100.0,45.8,0.0
1730179897.783,100.0,45.8,0.0
1730179912.782,100.0,45.8,0.0
1730179927.792,100.0,45.8,0.0
1730179942.795,100.0,45.8,0.0
1730179957.797,100.0,45.8,0.0
1730179972.800,100.0,45.8,0.0
1730179987.799,100.0,45.8,0.0
1730180002.798,100.0,45.8,0.0
1730180017.799,100.0,45.8,0.0
1730180032.806,100.0,45.8,0.0
1730180047.809,100.0,45.8,0.0
1730180062.812,100.0,45.8,0.0
1730180077.815,100.0,45.8,0.0
1730180092.817,100.0,45.8,0.0
1730180107.816,100.0,45.8,0.0
1730180122.815,100.0,45.8,0.0
1730180137.814,100.0,45.8,0.0
1730180152.821,100.0,45.8,0.0
1730180167.820,100.0,45.8,0.0
1730180182.828,100.0,45.8,0.0
1730180197.831,100.0,45.8,0.0
1730180212.834,100.0,45.8,0.0
1730180227.833,100.0,45.8,0.0
1730180242.835,100.0,45.8,0.0
1730180257.835,100.0,45.8,0.0
1730180272.834,100.0,45.8,0.0
1730180287.837,100.0,45.8,0.0
1730180302.836,100.0,45.8,0.0
1730180317.845,100.0,45.8,0.0
1730180332.844,100.0,45.8,0.0
1730180347.843,100.0,45.8,0.0
1730180362.852,100.0,45.8,0.0
