Timestamp (s),CPU (%),RAM (%),Swap (%)
1730156765.993,100.0,48.3,0.0
1730156780.999,100.0,48.0,0.0
1730156795.998,100.0,47.8,0.0
1730156811.000,100.0,47.8,0.0
1730156825.999,100.0,47.8,0.0
1730156841.003,100.0,47.8,0.0
1730156856.006,100.0,47.8,0.0
1730156871.008,100.0,47.8,0.0
1730156886.007,100.0,47.8,0.0
1730156901.006,100.0,47.8,0.0
1730156916.008,100.0,47.8,0.0
1730156931.010,100.0,47.8,0.0
1730156946.009,100.0,47.8,0.0
1730156961.012,100.0,47.8,0.0
1730156976.011,100.0,47.8,0.0
1730156991.010,100.0,47.8,0.0
1730157006.009,100.0,47.8,0.0
1730157021.008,100.0,47.8,0.0
1730157036.007,100.0,47.8,0.0
1730157051.010,100.0,47.8,0.0
1730157066.013,100.0,47.8,0.0
1730157081.016,100.0,47.8,0.0
1730157096.018,100.0,47.8,0.0
1730157111.020,100.0,47.8,0.0
1730157126.019,100.0,47.8,0.0
1730157141.018,100.0,47.8,0.0
1730157156.017,100.0,47.8,0.0
1730157171.016,100.0,47.8,0.0
1730157186.018,100.0,47.8,0.0
1730157201.021,100.0,47.8,0.0
1730157216.020,100.0,47.8,0.0
1730157231.019,100.0,47.8,0.0
1730157246.018,100.0,47.8,0.0
1730157261.017,100.0,47.8,0.0
1730157276.020,100.0,47.8,0.0
1730157291.019,100.0,47.8,0.0
1730157306.022,100.0,47.9,0.0
1730157321.021,100.0,47.8,0.0
1730157336.023,100.0,47.8,0.0
1730157351.022,100.0,47.8,0.0
1730157366.025,100.0,47.8,0.0
1730157381.028,100.0,47.8,0.0
1730157396.030,100.0,47.8,0.0
1730157411.031,100.0,47.8,0.0
1730157426.030,100.0,47.8,0.0
1730157441.031,100.0,47.8,0.0
1730157456.032,100.0,47.8,0.0
1730157471.031,100.0,47.8,0.0
1730157486.030,100.0,47.8,0.0
1730157501.032,100.0,47.8,0.0
1730157516.031,100.0,47.8,0.0
1730157531.034,100.0,47.8,0.0
1730157546.036,100.0,47.8,0.0
1730157561.035,100.0,47.8,0.0
1730157576.036,100.0,47.8,0.0
1730157591.035,100.0,47.8,0.0
1730157606.036,100.0,47.8,0.0
1730157621.035,100.0,47.8,0.0
1730157636.034,100.0,47.8,0.0
1730157651.035,100.0,47.8,0.0
1730157666.034,100.0,47.8,0.0
1730157681.033,100.0,47.8,0.0
1730157696.034,100.0,47.8,0.0
1730157711.036,100.0,47.8,0.0
1730157726.035,100.0,47.8,0.0
1730157741.037,100.0,47.8,0.0
1730157756.039,100.0,47.8,0.0
1730157771.038,100.0,47.8,0.0
1730157786.037,100.0,47.8,0.0
1730157801.038,100.0,47.8,0.0
1730157816.039,100.0,47.8,0.0
1730157831.044,100.0,47.8,0.0
1730157846.047,100.0,47.8,0.0
1730157861.046,100.0,47.8,0.0
1730157876.048,100.0,47.8,0.0
1730157891.051,100.0,47.8,0.0
1730157906.054,100.0,47.8,0.0
1730157921.053,100.0,47.8,0.0
1730157936.052,100.0,47.8,0.0
1730157951.051,100.0,47.8,0.0
1730157966.054,100.0,47.8,0.0
1730157981.055,100.0,47.8,0.0
1730157996.054,100.0,47.8,0.0
1730158011.053,100.0,47.8,0.0
1730158026.055,100.0,47.8,0.0
1730158041.054,100.0,47.8,0.0
1730158056.053,100.0,47.8,0.0
1730158071.055,100.0,47.8,0.0
1730158086.054,100.0,47.8,0.0
1730158101.056,100.0,47.8,0.0
1730158116.055,100.0,47.8,0.0
1730158131.056,100.0,47.8,0.0
1730158146.058,100.0,47.8,0.0
1730158161.057,100.0,47.8,0.0
1730158176.056,100.0,47.8,0.0
1730158191.055,100.0,47.8,0.0
1730158206.058,100.0,47.8,0.0
1730158221.057,100.0,47.8,0.0
1730158236.058,100.0,47.8,0.0
1730158251.057,100.0,47.8,0.0
1730158266.059,100.0,47.8,0.0
1730158281.058,100.0,47.8,0.0
1730158296.057,100.0,47.8,0.0
1730158311.064,100.0,47.8,0.0
1730158326.066,100.0,47.8,0.0
1730158341.067,100.0,47.8,0.0
1730158356.066,100.0,47.8,0.0
1730158371.068,100.0,47.8,0.0
1730158386.071,100.0,47.8,0.0
1730158401.073,100.0,47.8,0.0
1730158416.072,100.0,47.8,0.0
1730158431.071,100.0,47.8,0.0
1730158446.073,100.0,47.8,0.0
1730158461.076,100.0,47.8,0.0
1730158476.078,100.0,47.8,0.0
1730158491.077,100.0,47.8,0.0
1730158506.076,100.0,47.8,0.0
1730158521.075,100.0,47.8,0.0
1730158536.074,100.0,47.8,0.0
1730158551.073,100.0,47.8,0.0
1730158566.075,100.0,47.8,0.0
1730158581.075,100.0,47.8,0.0
1730158596.074,100.0,47.8,0.0
1730158611.073,100.0,47.8,0.0
1730158626.076,100.0,47.8,0.0
1730158641.075,100.0,47.8,0.0
1730158656.078,100.0,47.8,0.0
1730158671.077,100.0,47.8,0.0
1730158686.076,100.0,47.8,0.0
1730158701.078,100.0,47.8,0.0
1730158716.077,100.0,47.8,0.0
1730158731.079,100.0,47.8,0.0
1730158746.078,100.0,47.8,0.0
1730158761.077,100.0,47.8,0.0
1730158776.080,100.0,47.8,0.0
1730158791.082,100.0,47.8,0.0
1730158806.081,100.0,47.8,0.0
1730158821.080,100.0,47.8,0.0
1730158836.082,100.0,47.8,0.0
1730158851.081,100.0,47.8,0.0
1730158866.083,100.0,47.8,0.0
1730158881.085,100.0,47.8,0.0
1730158896.087,100.0,47.8,0.0
1730158911.086,100.0,47.8,0.0
1730158926.085,100.0,47.8,0.0
1730158941.091,100.0,47.8,0.0
1730158956.090,100.0,47.8,0.0
1730158971.089,100.0,47.8,0.0
1730158986.092,100.0,47.8,0.0
1730159001.091,100.0,47.8,0.0
1730159016.092,100.0,47.8,0.0
1730159031.093,100.0,47.8,0.0
1730159046.096,100.0,47.8,0.0
1730159061.098,100.0,47.8,0.0
1730159076.097,100.0,47.8,0.0
1730159091.096,100.0,47.8,0.0
1730159106.095,100.0,47.8,0.0
1730159121.098,100.0,47.8,0.0
1730159136.097,100.0,47.8,0.0
1730159151.096,100.0,47.8,0.0
1730159166.097,100.0,47.8,0.0
1730159181.098,100.0,47.8,0.0
1730159196.100,100.0,47.8,0.0
1730159211.099,100.0,47.8,0.0
1730159226.102,100.0,47.8,0.0
1730159241.101,100.0,47.8,0.0
1730159256.100,100.0,47.8,0.0
1730159271.099,100.0,47.8,0.0
1730159286.098,100.0,47.8,0.0
1730159301.097,100.0,47.8,0.0
1730159316.107,100.0,47.8,0.0
1730159331.108,100.0,47.8,0.0
1730159346.107,100.0,47.8,0.0
1730159361.106,100.0,47.8,0.0
1730159376.108,100.0,47.8,0.0
1730159391.111,100.0,47.8,0.0
1730159406.110,100.0,47.8,0.0
1730159421.109,100.0,47.8,0.0
1730159436.108,100.0,47.8,0.0
1730159451.107,100.0,47.8,0.0
1730159466.110,100.0,47.8,0.0
1730159481.112,100.0,47.8,0.0
1730159496.111,100.0,47.8,0.0
1730159511.110,100.0,47.8,0.0
1730159526.113,100.0,47.8,0.0
1730159541.115,100.0,47.8,0.0
1730159556.118,100.0,47.8,0.0
1730159571.117,100.0,47.8,0.0
1730159586.119,100.0,47.8,0.0
1730159601.121,100.0,47.8,0.0
1730159616.124,100.0,47.8,0.0
1730159631.123,100.0,47.8,0.0
1730159646.125,100.0,47.8,0.0
1730159661.128,100.0,47.8,0.0
1730159676.127,100.0,47.8,0.0
1730159691.129,100.0,47.8,0.0
1730159706.128,100.0,47.8,0.0
1730159721.127,100.0,47.8,0.0
1730159736.126,100.0,47.8,0.0
1730159751.129,100.0,47.8,0.0
1730159766.128,100.0,47.8,0.0
1730159781.127,100.0,47.8,0.0
1730159796.126,100.0,47.8,0.0
1730159811.128,100.0,47.8,0.0
1730159826.127,100.0,47.8,0.0
1730159841.126,100.0,47.8,0.0
1730159856.125,100.0,47.8,0.0
1730159871.127,100.0,47.8,0.0
1730159886.126,100.0,47.8,0.0
1730159901.129,100.0,47.8,0.0
1730159916.132,100.0,47.8,0.0
1730159931.131,100.0,47.8,0.0
1730159946.130,100.0,47.8,0.0
1730159961.129,100.0,47.8,0.0
1730159976.131,100.0,47.8,0.0
1730159991.130,100.0,47.8,0.0
1730160006.132,100.0,47.8,0.0
1730160021.135,100.0,47.8,0.0
1730160036.136,100.0,47.8,0.0
1730160051.135,100.0,47.8,0.0
1730160066.136,100.0,47.8,0.0
1730160081.138,100.0,47.8,0.0
1730160096.137,100.0,47.8,0.0
1730160111.140,100.0,47.8,0.0
1730160126.139,100.0,47.8,0.0
1730160141.142,100.0,47.8,0.0
1730160156.144,100.0,47.8,0.0
1730160171.143,100.0,47.8,0.0
1730160186.142,100.0,47.8,0.0
1730160201.141,100.0,47.8,0.0
1730160216.142,100.0,47.8,0.0
1730160231.144,100.0,47.8,0.0
1730160246.147,100.0,47.8,0.0
1730160261.146,100.0,47.8,0.0
1730160276.149,100.0,47.8,0.0
1730160291.148,100.0,47.8,0.0
1730160306.147,100.0,47.8,0.0
1730160321.146,100.0,47.8,0.0
1730160336.147,100.0,47.8,0.0
1730160351.150,100.0,47.8,0.0
1730160366.149,100.0,47.8,0.0
1730160381.148,100.0,47.8,0.0
1730160396.147,100.0,47.8,0.0
1730160411.150,100.0,47.8,0.0
1730160426.151,100.0,47.8,0.0
1730160441.154,100.0,47.8,0.0
1730160456.157,100.0,47.8,0.0
1730160471.156,100.0,47.8,0.0
1730160486.155,100.0,47.8,0.0
1730160501.154,100.0,47.8,0.0
1730160516.153,100.0,47.8,0.0
1730160531.155,100.0,47.8,0.0
1730160546.157,100.0,47.8,0.0
1730160561.156,100.0,47.8,0.0
1730160576.161,100.0,47.8,0.0
1730160591.163,100.0,47.8,0.0
1730160606.165,100.0,47.8,0.0
1730160621.168,100.0,47.8,0.0
1730160636.167,100.0,47.8,0.0
1730160651.166,100.0,47.8,0.0
1730160666.165,100.0,47.8,0.0
1730160681.164,100.0,47.8,0.0
1730160696.164,100.0,47.8,0.0
1730160711.166,100.0,47.8,0.0
1730160726.165,100.0,47.8,0.0
1730160741.164,100.0,47.8,0.0
1730160756.163,100.0,47.8,0.0
1730160771.166,100.0,47.8,0.0
1730160786.165,100.0,47.8,0.0
1730160801.164,100.0,47.8,0.0
