Timestamp (s),CPU (%),RAM (%),Swap (%)
1730264963.858,100.0,45.9,0.0
1730264978.868,100.0,45.9,0.0
1730264993.878,100.0,45.9,0.0
1730265008.881,100.0,45.9,0.0
1730265023.883,100.0,45.9,0.0
1730265038.882,100.0,45.9,0.0
1730265053.885,100.0,45.9,0.0
1730265068.895,100.0,45.9,0.0
1730265083.907,100.0,45.9,0.0
1730265098.911,100.0,45.9,0.0
1730265113.916,100.0,45.9,0.0
1730265128.920,100.0,45.9,0.0
1730265143.924,100.0,45.9,0.0
1730265158.923,100.0,45.9,0.0
1730265173.930,100.0,45.9,0.0
1730265188.932,100.0,45.9,0.0
1730265203.939,100.0,45.9,0.0
1730265218.944,100.0,45.9,0.0
1730265233.949,100.0,45.9,0.0
1730265248.960,100.0,45.9,0.0
1730265263.962,100.0,45.9,0.0
1730265278.970,100.0,45.9,0.0
1730265293.973,100.0,45.9,0.0
1730265308.974,100.0,45.9,0.0
1730265323.980,100.0,45.9,0.0
1730265338.987,100.0,45.9,0.0
1730265353.996,100.0,45.9,0.0
1730265368.999,100.0,45.9,0.0
1730265384.002,100.0,45.9,0.0
1730265399.011,100.0,45.9,0.0
1730265414.014,100.0,45.9,0.0
1730265429.013,100.0,45.9,0.0
1730265444.019,100.0,45.9,0.0
1730265459.021,100.0,45.9,0.0
1730265474.027,100.0,45.9,0.0
1730265489.031,100.0,45.9,0.0
1730265504.030,100.0,45.9,0.0
1730265519.044,100.0,45.9,0.0
1730265534.046,100.0,45.9,0.0
1730265549.053,100.0,45.9,0.0
1730265564.052,100.0,45.9,0.0
1730265579.064,100.0,45.9,0.0
1730265594.068,100.0,45.9,0.0
1730265609.072,100.0,45.9,0.0
1730265624.079,100.0,45.9,0.0
1730265639.091,100.0,45.9,0.0
1730265654.093,100.0,45.9,0.0
1730265669.100,100.0,45.9,0.0
1730265684.102,100.0,45.9,0.0
1730265699.110,100.0,45.9,0.0
1730265714.112,100.0,45.9,0.0
1730265729.119,100.0,45.9,0.0
1730265744.118,100.0,45.9,0.0
1730265759.121,100.0,45.9,0.0
1730265774.124,100.0,45.9,0.0
1730265789.139,100.0,45.9,0.0
