Timestamp (s),CPU (%),RAM (%),Swap (%)
1730153789.970,100.0,48.5,0.0
1730153804.969,100.0,48.4,0.0
1730153819.974,100.0,48.4,0.0
1730153834.973,100.0,48.4,0.0
1730153849.975,100.0,48.4,0.0
1730153864.974,100.0,48.4,0.0
1730153879.973,100.0,48.4,0.0
1730153894.972,100.0,48.4,0.0
1730153909.971,100.0,48.4,0.0
1730153924.972,100.0,48.4,0.0
1730153939.971,100.0,48.4,0.0
1730153954.974,100.0,48.4,0.0
1730153969.976,100.0,48.4,0.0
1730153984.975,100.0,48.4,0.0
1730153999.978,100.0,48.4,0.0
1730154014.977,100.0,48.4,0.0
1730154029.976,100.0,48.4,0.0
1730154044.975,100.0,48.4,0.0
1730154059.978,100.0,48.4,0.0
1730154074.977,100.0,48.4,0.0
1730154089.976,100.0,48.4,0.0
1730154104.977,100.0,48.4,0.0
1730154119.979,100.0,48.4,0.0
1730154134.979,100.0,48.4,0.0
1730154149.981,100.0,48.4,0.0
1730154164.980,100.0,48.4,0.0
1730154179.980,100.0,48.4,0.0
1730154194.983,100.0,48.4,0.0
1730154209.986,100.0,48.4,0.0
1730154224.985,100.0,48.4,0.0
1730154239.984,100.0,48.4,0.0
1730154254.983,100.0,48.4,0.0
1730154269.982,100.0,48.4,0.0
1730154284.981,100.0,48.4,0.0
1730154299.980,100.0,48.4,0.0
1730154314.983,100.0,48.4,0.0
1730154329.982,100.0,48.4,0.0
1730154344.985,100.0,48.4,0.0
1730154359.984,100.0,48.4,0.0
1730154374.983,100.0,48.4,0.0
1730154389.986,100.0,48.4,0.0
1730154404.985,100.0,48.4,0.0
1730154419.988,100.0,48.4,0.0
1730154434.987,100.0,48.4,0.0
1730154449.990,100.0,48.4,0.0
1730154464.989,100.0,48.4,0.0
1730154479.989,100.0,48.4,0.0
1730154494.992,100.0,48.4,0.0
1730154509.991,100.0,48.4,0.0
1730154524.990,100.0,48.4,0.0
1730154539.993,100.0,48.4,0.0
1730154554.992,100.0,48.4,0.0
1730154569.994,100.0,48.4,0.0
1730154584.993,100.0,48.4,0.0
1730154599.992,100.0,48.4,0.0
1730154614.995,100.0,48.4,0.0
1730154629.994,100.0,48.4,0.0
1730154644.995,100.0,48.4,0.0
1730154659.994,100.0,48.4,0.0
1730154674.997,100.0,48.4,0.0
1730154689.999,100.0,48.4,0.0
1730154704.998,100.0,48.4,0.0
1730154720.001,100.0,48.4,0.0
1730154735.000,100.0,48.4,0.0
1730154749.999,100.0,48.4,0.0
1730154764.998,100.0,48.4,0.0
1730154779.997,100.0,48.4,0.0
1730154794.996,100.0,48.4,0.0
1730154809.995,100.0,48.4,0.0
1730154824.998,100.0,48.4,0.0
1730154839.997,100.0,48.4,0.0
1730154854.998,100.0,48.4,0.0
1730154869.997,100.0,48.4,0.0
1730154884.996,100.0,48.4,0.0
1730154899.995,100.0,48.4,0.0
1730154914.994,100.0,48.4,0.0
1730154929.993,100.0,48.4,0.0
1730154944.995,100.0,48.4,0.0
1730154959.994,100.0,48.4,0.0
1730154974.996,100.0,48.4,0.0
1730154989.997,100.0,48.4,0.0
1730155004.996,100.0,48.4,0.0
1730155019.995,100.0,48.4,0.0
1730155034.997,100.0,48.4,0.0
1730155049.996,100.0,48.4,0.0
1730155065.000,100.0,48.4,0.0
1730155079.999,100.0,48.4,0.0
1730155095.000,100.0,48.4,0.0
1730155110.001,100.0,48.4,0.0
1730155125.000,100.0,48.4,0.0
1730155139.999,100.0,48.4,0.0
1730155154.998,100.0,48.4,0.0
1730155170.000,100.0,48.4,0.0
1730155184.999,100.0,48.4,0.0
1730155199.998,100.0,48.4,0.0
1730155215.001,100.0,48.4,0.0
1730155230.000,100.0,48.4,0.0
1730155244.999,100.0,48.4,0.0
1730155260.001,100.0,48.4,0.0
1730155275.000,100.0,48.4,0.0
1730155289.999,100.0,48.4,0.0
1730155304.998,100.0,48.4,0.0
1730155319.999,100.0,48.4,0.0
1730155334.998,100.0,48.4,0.0
1730155350.003,100.0,48.4,0.0
1730155365.002,100.0,48.4,0.0
1730155380.004,100.0,48.4,0.0
1730155395.003,100.0,48.4,0.0
1730155410.002,100.0,48.4,0.0
1730155425.005,100.0,48.4,0.0
1730155440.006,100.0,48.4,0.0
1730155455.007,100.0,48.4,0.0
1730155470.009,100.0,48.4,0.0
1730155485.012,100.0,48.4,0.0
1730155500.011,100.0,48.4,0.0
1730155515.014,100.0,48.4,0.0
1730155530.013,100.0,48.4,0.0
1730155545.012,100.0,48.4,0.0
1730155560.014,100.0,48.4,0.0
1730155575.016,100.0,48.4,0.0
1730155590.019,100.0,48.4,0.0
1730155605.018,100.0,48.4,0.0
1730155620.017,100.0,48.4,0.0
1730155635.016,100.0,48.4,0.0
1730155650.015,100.0,48.4,0.0
1730155665.014,100.0,48.4,0.0
1730155680.013,100.0,48.4,0.0
1730155695.012,100.0,48.4,0.0
1730155710.011,100.0,48.4,0.0
1730155725.014,100.0,48.4,0.0
1730155740.017,100.0,48.4,0.0
1730155755.016,100.0,48.4,0.0
1730155770.015,100.0,48.4,0.0
1730155785.014,100.0,48.4,0.0
1730155800.013,100.0,48.4,0.0
1730155815.012,100.0,48.4,0.0
1730155830.011,100.0,48.4,0.0
1730155845.014,100.0,48.4,0.0
