Timestamp (s),CPU (%),RAM (%),Swap (%)
1730172156.428,100.0,45.8,0.0
1730172171.447,100.0,45.8,0.0
1730172186.446,100.0,45.8,0.0
1730172201.449,100.0,45.8,0.0
1730172216.448,100.0,45.8,0.0
1730172231.451,100.0,45.8,0.0
1730172246.450,100.0,45.8,0.0
1730172261.455,100.0,45.8,0.0
1730172276.460,100.0,45.8,0.0
1730172291.459,100.0,45.8,0.0
1730172306.458,100.0,45.8,0.0
1730172321.465,100.0,45.8,0.0
1730172336.468,100.0,45.8,0.0
1730172351.467,100.0,45.8,0.0
1730172366.470,100.0,45.8,0.0
1730172381.469,100.0,45.8,0.0
1730172396.475,100.0,45.8,0.0
1730172411.474,100.0,45.8,0.0
1730172426.473,100.0,45.8,0.0
1730172441.478,100.0,45.8,0.0
1730172456.484,100.0,45.8,0.0
1730172471.483,100.0,45.8,0.0
1730172486.485,100.0,45.8,0.0
1730172501.487,100.0,45.8,0.0
1730172516.489,100.0,45.8,0.0
1730172531.491,100.0,45.8,0.0
1730172546.490,100.0,45.8,0.0
1730172561.512,100.0,45.8,0.0
1730172576.506,100.0,45.8,0.0
1730172591.509,100.0,45.8,0.0
1730172606.508,100.0,45.8,0.0
1730172621.513,100.0,45.8,0.0
1730172636.512,100.0,45.8,0.0
1730172651.515,100.0,45.8,0.0
1730172666.518,100.0,45.8,0.0
1730172681.521,100.0,45.8,0.0
1730172696.520,100.0,45.8,0.0
1730172711.519,100.0,45.8,0.0
1730172726.520,100.0,45.8,0.0
1730172741.530,100.0,45.8,0.0
1730172756.529,100.0,45.8,0.0
1730172771.532,100.0,45.8,0.0
1730172786.531,100.0,45.8,0.0
1730172801.534,100.0,45.8,0.0
1730172816.538,100.0,45.8,0.0
1730172831.540,100.0,45.8,0.0
1730172846.539,100.0,45.8,0.0
1730172861.538,100.0,45.8,0.0
1730172876.537,100.0,45.8,0.0
1730172891.547,100.0,45.8,0.0
1730172906.548,100.0,45.8,0.0
1730172921.551,100.0,45.8,0.0
1730172936.550,100.0,45.8,0.0
1730172951.549,100.0,45.8,0.0
1730172966.551,100.0,45.8,0.0
1730172981.556,100.0,45.8,0.0
1730172996.558,100.0,45.8,0.0
1730173011.557,100.0,45.7,0.0
1730173026.556,100.0,45.7,0.0
1730173041.564,100.0,45.7,0.0
1730173056.567,100.0,45.7,0.0
1730173071.566,100.0,45.7,0.0
1730173086.569,100.0,45.7,0.0
1730173101.568,100.0,45.7,0.0
1730173116.574,100.0,45.7,0.0
1730173131.573,100.0,45.7,0.0
1730173146.572,100.0,45.7,0.0
1730173161.579,100.0,45.7,0.0
1730173176.582,100.0,45.7,0.0
1730173191.583,100.0,45.7,0.0
1730173206.585,100.0,45.7,0.0
1730173221.586,100.0,45.7,0.0
1730173236.585,100.0,45.7,0.0
1730173251.584,100.0,45.7,0.0
1730173266.590,100.0,45.7,0.0
1730173281.589,100.0,45.7,0.0
1730173296.592,100.0,45.7,0.0
1730173311.595,100.0,45.7,0.0
1730173326.601,100.0,45.7,0.0
1730173341.600,100.0,45.7,0.0
1730173356.599,100.0,45.7,0.0
1730173371.603,100.0,45.7,0.0
1730173386.605,100.0,45.7,0.0
1730173401.610,100.0,45.7,0.0
1730173416.609,100.0,45.7,0.0
1730173431.612,100.0,45.7,0.0
1730173446.614,100.0,45.7,0.0
1730173461.615,100.0,45.7,0.0
1730173476.616,100.0,45.7,0.0
1730173491.618,100.0,45.7,0.0
1730173506.621,100.0,45.7,0.0
1730173521.624,100.0,45.7,0.0
1730173536.626,100.0,45.7,0.0
1730173551.629,100.0,45.7,0.0
1730173566.628,100.0,45.7,0.0
1730173581.627,100.0,45.7,0.0
1730173596.626,100.0,45.7,0.0
1730173611.628,100.0,45.7,0.0
1730173626.631,100.0,45.7,0.0
1730173641.633,100.0,45.7,0.0
1730173656.632,100.0,45.7,0.0
1730173671.639,100.0,45.7,0.0
1730173686.642,100.0,45.7,0.0
1730173701.645,100.0,45.7,0.0
1730173716.647,100.0,45.7,0.0
1730173731.646,100.0,45.7,0.0
1730173746.649,100.0,45.7,0.0
1730173761.650,100.0,45.7,0.0
1730173776.651,100.0,45.7,0.0
1730173791.654,100.0,45.7,0.0
1730173806.653,100.0,45.7,0.0
1730173821.652,100.0,45.7,0.0
1730173836.651,100.0,45.7,0.0
1730173851.659,100.0,45.7,0.0
1730173866.662,100.0,45.7,0.0
1730173881.661,100.0,45.7,0.0
1730173896.668,100.0,45.7,0.0
1730173911.670,100.0,45.7,0.0
1730173926.669,100.0,45.7,0.0
1730173941.668,100.0,45.7,0.0
1730173956.671,100.0,45.7,0.0
1730173971.673,100.0,45.7,0.0
1730173986.675,100.0,45.7,0.0
1730174001.677,100.0,45.7,0.0
1730174016.680,100.0,45.7,0.0
1730174031.682,100.0,45.7,0.0
1730174046.684,100.0,45.7,0.0
1730174061.686,100.0,45.7,0.0
1730174076.686,100.0,45.7,0.0
1730174091.685,100.0,45.7,0.0
1730174106.692,100.0,45.7,0.0
1730174121.693,100.0,45.7,0.0
1730174136.696,100.0,45.7,0.0
1730174151.698,100.0,45.7,0.0
1730174166.697,100.0,45.7,0.0
1730174181.696,100.0,45.7,0.0
1730174196.700,100.0,45.7,0.0
1730174211.702,100.0,45.7,0.0
1730174226.701,100.0,45.7,0.0
1730174241.706,100.0,45.7,0.0
1730174256.712,100.0,45.7,0.0
1730174271.713,100.0,45.7,0.0
1730174286.716,100.0,45.7,0.0
1730174301.718,100.0,45.7,0.0
1730174316.717,100.0,45.7,0.0
1730174331.719,100.0,45.7,0.0
1730174346.718,100.0,45.7,0.0
1730174361.721,100.0,45.7,0.0
1730174376.722,100.0,45.7,0.0
1730174391.725,100.0,45.7,0.0
1730174406.724,100.0,45.7,0.0
1730174421.729,100.0,45.7,0.0
1730174436.728,100.0,45.7,0.0
1730174451.730,100.0,45.7,0.0
1730174466.729,100.0,45.7,0.0
