Timestamp (s),CPU (%),RAM (%),Swap (%)
1730151787.061,100.0,45.8,0.0
1730151802.061,100.0,45.8,0.0
1730151817.060,100.0,45.7,0.0
1730151832.061,100.0,45.7,0.0
1730151847.060,100.0,45.7,0.0
1730151862.059,100.0,45.7,0.0
1730151877.058,100.0,45.7,0.0
1730151892.061,100.0,45.7,0.0
1730151907.060,100.0,45.7,0.0
1730151922.059,100.0,45.7,0.0
1730151937.058,100.0,45.7,0.0
1730151952.057,100.0,45.7,0.0
1730151967.056,100.0,45.7,0.0
1730151982.056,100.0,45.7,0.0
1730151997.059,100.0,45.7,0.0
1730152012.058,100.0,45.7,0.0
1730152027.057,100.0,45.7,0.0
1730152042.056,100.0,45.7,0.0
1730152057.058,100.0,45.7,0.0
1730152072.057,100.0,45.7,0.0
1730152087.060,100.0,45.7,0.0
1730152102.059,100.0,45.7,0.0
1730152117.058,100.0,45.7,0.0
1730152132.061,100.0,45.7,0.0
1730152147.060,100.0,45.7,0.0
1730152162.059,100.0,45.7,0.0
1730152177.061,100.0,45.7,0.0
1730152192.060,100.0,45.7,0.0
1730152207.059,100.0,45.7,0.0
1730152222.058,100.0,45.7,0.0
1730152237.057,100.0,45.7,0.0
1730152252.060,100.0,45.7,0.0
1730152267.059,100.0,45.7,0.0
1730152282.058,100.0,45.7,0.0
1730152297.057,100.0,45.7,0.0
1730152312.056,100.0,45.7,0.0
1730152327.055,100.0,45.7,0.0
1730152342.054,100.0,45.7,0.0
1730152357.053,100.0,45.7,0.0
1730152372.052,100.0,45.7,0.0
1730152387.052,100.0,45.7,0.0
1730152402.054,100.0,45.7,0.0
1730152417.053,100.0,45.7,0.0
1730152432.052,100.0,45.7,0.0
1730152447.051,100.0,45.7,0.0
1730152462.050,100.0,45.7,0.0
1730152477.055,100.0,45.7,0.0
1730152492.057,100.0,45.7,0.0
1730152507.056,100.0,45.7,0.0
1730152522.055,100.0,45.7,0.0
1730152537.057,100.0,45.7,0.0
1730152552.058,100.0,45.7,0.0
1730152567.057,100.0,45.7,0.0
1730152582.056,100.0,45.7,0.0
1730152597.055,100.0,45.7,0.0
1730152612.058,100.0,45.7,0.0
1730152627.057,100.0,45.7,0.0
1730152642.056,100.0,45.7,0.0
1730152657.059,100.0,45.7,0.0
1730152672.058,100.0,45.7,0.0
1730152687.057,100.0,45.7,0.0
1730152702.056,100.0,45.7,0.0
1730152717.055,100.0,45.7,0.0
1730152732.054,100.0,45.7,0.0
1730152747.053,100.0,45.7,0.0
1730152762.056,100.0,45.7,0.0
1730152777.055,100.0,45.7,0.0
1730152792.056,100.0,45.7,0.0
1730152807.055,100.0,45.7,0.0
1730152822.054,100.0,45.7,0.0
1730152837.053,100.0,45.7,0.0
1730152852.053,100.0,45.7,0.0
1730152867.051,100.0,45.7,0.0
1730152882.050,100.0,45.7,0.0
1730152897.050,100.0,45.7,0.0
1730152912.050,100.0,45.7,0.0
1730152927.049,100.0,45.7,0.0
1730152942.051,100.0,45.7,0.0
1730152957.050,100.0,45.7,0.0
1730152972.049,100.0,45.7,0.0
1730152987.048,100.0,45.7,0.0
1730153002.049,100.0,45.7,0.0
1730153017.048,100.0,45.7,0.0
1730153032.047,100.0,45.7,0.0
1730153047.053,100.0,45.7,0.0
1730153062.052,100.0,45.7,0.0
1730153077.051,100.0,45.7,0.0
1730153092.050,100.0,45.7,0.0
1730153107.051,100.0,45.7,0.0
1730153122.050,100.0,45.7,0.0
1730153137.049,100.0,45.7,0.0
1730153152.048,100.0,45.7,0.0
1730153167.047,100.0,45.7,0.0
1730153182.046,100.0,45.7,0.0
1730153197.048,100.0,45.7,0.0
1730153212.047,100.0,45.7,0.0
1730153227.048,100.0,45.7,0.0
1730153242.050,100.0,45.7,0.0
1730153257.049,100.0,45.7,0.0
1730153272.051,100.0,45.7,0.0
1730153287.050,100.0,45.7,0.0
1730153302.049,100.0,45.7,0.0
1730153317.048,100.0,45.7,0.0
1730153332.047,100.0,45.7,0.0
1730153347.050,100.0,45.7,0.0
1730153362.049,100.0,45.7,0.0
1730153377.051,100.0,45.7,0.0
1730153392.054,100.0,45.7,0.0
1730153407.053,100.0,45.7,0.0
1730153422.052,100.0,45.7,0.0
1730153437.051,100.0,45.7,0.0
1730153452.050,100.0,45.7,0.0
1730153467.049,100.0,45.7,0.0
1730153482.048,100.0,45.7,0.0
1730153497.047,100.0,45.7,0.0
1730153512.049,100.0,45.7,0.0
1730153527.051,100.0,45.7,0.0
1730153542.050,100.0,45.7,0.0
1730153557.053,100.0,45.7,0.0
1730153572.053,100.0,45.7,0.0
1730153587.053,100.0,45.7,0.0
1730153602.052,100.0,45.7,0.0
1730153617.051,100.0,45.7,0.0
1730153632.050,100.0,45.7,0.0
1730153647.049,100.0,45.7,0.0
1730153662.048,100.0,45.7,0.0
1730153677.054,100.0,45.7,0.0
1730153692.053,100.0,45.7,0.0
1730153707.052,100.0,45.7,0.0
1730153722.051,100.0,45.7,0.0
1730153737.050,100.0,45.7,0.0
1730153752.049,100.0,45.7,0.0
1730153767.048,100.0,45.7,0.0
1730153782.048,100.0,45.7,0.0
