Timestamp (s),CPU (%),RAM (%),Swap (%)
1730143970.548,100.0,18.5,0.0
1730143985.547,31.8,18.5,0.0
1730144000.546,18.8,18.5,0.0
1730144015.545,18.8,18.5,0.0
1730144030.545,18.8,18.5,0.0
1730144045.544,18.8,18.5,0.0
1730144060.543,18.8,18.5,0.0
1730144075.542,18.8,18.5,0.0
1730144090.541,18.8,18.5,0.0
1730144105.540,18.8,18.5,0.0
1730144120.539,18.8,18.5,0.0
1730144135.538,33.5,18.5,0.0
1730144150.537,18.8,18.5,0.0
1730144165.536,18.8,18.5,0.0
1730144180.535,18.8,18.5,0.0
1730144195.535,18.8,18.5,0.0
1730144210.534,18.8,18.5,0.0
1730144225.533,18.8,18.5,0.0
1730144240.532,18.8,18.5,0.0
1730144255.531,18.8,18.5,0.0
1730144270.530,18.8,18.6,0.0
1730144285.529,18.8,18.6,0.0
1730144300.528,18.8,18.6,0.0
1730144315.527,18.8,18.6,0.0
1730144330.526,18.8,18.6,0.0
1730144345.526,21.3,18.6,0.0
1730144360.525,31.2,18.6,0.0
1730144375.524,18.8,18.6,0.0
1730144390.523,18.8,18.6,0.0
1730144405.522,18.8,18.6,0.0
1730144420.521,18.8,18.6,0.0
1730144435.520,18.8,18.6,0.0
1730144450.519,18.8,18.6,0.0
1730144465.518,18.8,18.6,0.0
1730144480.517,18.8,18.6,0.0
1730144495.517,18.8,18.6,0.0
1730144510.516,18.8,18.6,0.0
1730144525.515,18.8,18.6,0.0
1730144540.514,18.8,18.6,0.0
1730144555.513,33.0,18.6,0.0
1730144570.512,18.8,18.6,0.0
1730144585.511,18.8,18.6,0.0
1730144600.510,18.8,18.6,0.0
1730144615.509,18.8,18.6,0.0
1730144630.508,18.8,18.6,0.0
1730144645.508,18.8,18.6,0.0
1730144660.507,18.8,18.6,0.0
1730144675.506,18.8,18.6,0.0
1730144690.505,18.8,18.6,0.0
1730144705.504,18.8,18.6,0.0
1730144720.503,18.8,18.6,0.0
1730144735.502,18.8,18.6,0.0
1730144750.501,18.8,18.6,0.0
1730144765.500,32.7,18.6,0.0
1730144780.499,18.8,18.6,0.0
1730144795.499,18.8,18.6,0.0
1730144810.498,18.8,18.6,0.0
1730144825.497,18.8,18.6,0.0
1730144840.496,18.8,18.6,0.0
1730144855.495,18.8,18.6,0.0
1730144870.494,18.8,18.6,0.0
1730144885.493,18.8,18.6,0.0
1730144900.492,18.8,18.6,0.0
1730144915.491,18.8,18.6,0.0
1730144930.490,18.8,18.6,0.0
