Timestamp (s),CPU (%),RAM (%),Swap (%)
1730147424.635,100.0,21.5,0.0
1730147439.634,59.5,21.5,0.0
1730147454.633,50.1,21.5,0.0
1730147469.632,50.1,21.5,0.0
1730147484.631,50.1,21.5,0.0
1730147499.630,58.5,21.5,0.0
1730147514.629,50.1,21.5,0.0
1730147529.628,50.1,21.5,0.0
1730147544.627,50.1,21.5,0.0
1730147559.627,50.1,21.5,0.0
1730147574.626,50.1,21.5,0.0
1730147589.625,58.4,21.5,0.0
1730147604.624,50.1,21.5,0.0
1730147619.623,50.1,21.5,0.0
1730147634.622,50.1,21.5,0.0
1730147649.621,50.1,21.5,0.0
1730147664.620,50.1,21.5,0.0
1730147679.619,58.7,21.5,0.0
1730147694.618,50.1,21.5,0.0
1730147709.617,50.1,21.5,0.0
1730147724.616,50.1,21.5,0.0
1730147739.615,50.1,21.5,0.0
1730147754.614,50.0,21.5,0.0
1730147769.614,58.5,21.5,0.0
1730147784.613,50.1,21.5,0.0
1730147799.612,50.1,21.5,0.0
1730147814.611,50.1,21.5,0.0
1730147829.610,50.1,21.5,0.0
