Timestamp (s),CPU (%),RAM (%),Swap (%)
1730145626.075,100.0,21.0,0.0
1730145641.074,42.8,21.1,0.0
1730145656.073,31.3,21.1,0.0
1730145671.073,31.3,21.1,0.0
1730145686.072,31.3,21.1,0.0
1730145701.071,31.3,21.1,0.0
1730145716.070,31.3,21.1,0.0
1730145731.069,31.3,21.1,0.0
1730145746.068,42.9,21.1,0.0
1730145761.067,31.3,21.1,0.0
1730145776.066,31.3,21.1,0.0
1730145791.065,31.3,21.1,0.0
1730145806.064,31.3,21.1,0.0
1730145821.064,31.3,21.1,0.0
1730145836.063,31.3,21.1,0.0
1730145851.062,31.3,21.1,0.0
1730145866.061,31.3,21.1,0.0
1730145881.060,31.3,21.1,0.0
1730145896.059,42.0,21.1,0.0
1730145911.058,31.3,21.1,0.0
1730145926.057,31.3,21.1,0.0
1730145941.056,31.3,21.1,0.0
1730145956.055,31.3,21.1,0.0
1730145971.055,31.3,21.1,0.0
1730145986.054,31.3,21.1,0.0
1730146001.053,31.3,21.1,0.0
1730146016.052,31.3,21.1,0.0
1730146031.051,31.3,21.1,0.0
1730146046.050,43.2,21.1,0.0
1730146061.049,31.3,21.1,0.0
1730146076.048,31.3,21.1,0.0
1730146091.047,31.3,21.1,0.0
1730146106.046,31.3,21.1,0.0
1730146121.045,31.3,21.1,0.0
1730146136.045,31.3,21.1,0.0
1730146151.044,31.3,21.1,0.0
1730146166.043,31.3,21.1,0.0
1730146181.042,43.2,21.1,0.0
1730146196.041,31.3,21.1,0.0
1730146211.040,31.3,21.1,0.0
1730146226.039,31.3,21.1,0.0
1730146241.038,31.3,21.1,0.0
1730146256.037,31.3,21.1,0.0
1730146271.036,31.3,21.1,0.0
1730146286.036,31.3,21.1,0.0
1730146301.035,31.3,21.1,0.0
