Timestamp (s),CPU (%),RAM (%),Swap (%)
1730198040.775,100.0,45.8,0.0
1730198055.806,100.0,45.8,0.0
1730198070.805,100.0,45.8,0.0
1730198085.810,100.0,45.8,0.0
1730198100.812,100.0,45.8,0.0
1730198115.821,100.0,45.8,0.0
1730198130.826,100.0,45.8,0.0
1730198145.829,100.0,45.8,0.0
1730198160.828,100.0,45.8,0.0
1730198175.827,100.0,45.8,0.0
1730198190.829,100.0,45.8,0.0
1730198205.831,100.0,45.8,0.0
1730198220.838,100.0,45.8,0.0
1730198235.837,100.0,45.8,0.0
1730198250.849,100.0,45.8,0.0
1730198265.848,100.0,45.8,0.0
1730198280.850,100.0,45.8,0.0
1730198295.853,100.0,45.8,0.0
1730198310.854,100.0,45.8,0.0
1730198325.855,100.0,45.8,0.0
1730198340.862,100.0,45.8,0.0
1730198355.863,100.0,45.8,0.0
1730198370.866,100.0,45.8,0.0
1730198385.868,100.0,45.8,0.0
1730198400.867,100.0,45.8,0.0
1730198415.871,100.0,45.8,0.0
1730198430.870,100.0,45.8,0.0
1730198445.881,100.0,45.8,0.0
1730198460.880,100.0,45.8,0.0
1730198475.886,100.0,45.8,0.0
1730198490.889,100.0,45.8,0.0
1730198505.892,100.0,45.8,0.0
1730198520.894,100.0,45.8,0.0
1730198535.901,100.0,45.8,0.0
1730198550.903,100.0,45.8,0.0
1730198565.906,100.0,45.8,0.0
1730198580.913,100.0,45.8,0.0
1730198595.912,100.0,45.8,0.0
1730198610.911,100.0,45.8,0.0
1730198625.910,100.0,45.8,0.0
1730198640.913,100.0,45.8,0.0
1730198655.916,100.0,45.8,0.0
1730198670.919,100.0,45.8,0.0
1730198685.925,100.0,45.8,0.0
1730198700.924,100.0,45.8,0.0
1730198715.933,100.0,45.8,0.0
1730198730.939,100.0,45.8,0.0
1730198745.938,100.0,45.8,0.0
1730198760.945,100.0,45.8,0.0
1730198775.947,100.0,45.8,0.0
1730198790.946,100.0,45.8,0.0
1730198805.949,100.0,45.8,0.0
1730198820.953,100.0,45.8,0.0
1730198835.952,100.0,45.8,0.0
1730198850.951,100.0,45.8,0.0
1730198865.959,100.0,45.8,0.0
1730198880.965,100.0,45.8,0.0
1730198895.964,100.0,45.8,0.0
1730198910.967,100.0,45.8,0.0
1730198925.966,100.0,45.8,0.0
1730198940.976,100.0,45.8,0.0
1730198955.978,100.0,45.8,0.0
1730198970.977,100.0,45.8,0.0
1730198985.982,100.0,45.8,0.0
1730199000.981,100.0,45.8,0.0
1730199015.982,100.0,45.8,0.0
1730199030.988,100.0,45.8,0.0
1730199045.992,100.0,45.8,0.0
1730199060.995,100.0,45.8,0.0
1730199076.004,100.0,45.8,0.0
1730199091.005,100.0,45.8,0.0
1730199106.004,100.0,45.8,0.0
1730199121.005,100.0,45.8,0.0
1730199136.008,100.0,45.8,0.0
1730199151.014,100.0,45.8,0.0
1730199166.017,100.0,45.8,0.0
1730199181.025,100.0,45.8,0.0
1730199196.026,100.0,45.8,0.0
1730199211.025,100.0,45.8,0.0
1730199226.028,100.0,45.8,0.0
1730199241.034,100.0,45.8,0.0
1730199256.033,100.0,45.8,0.0
1730199271.037,100.0,45.8,0.0
1730199286.039,100.0,45.8,0.0
1730199301.043,100.0,45.8,0.0
1730199316.042,100.0,45.8,0.0
1730199331.048,100.0,45.8,0.0
1730199346.050,100.0,45.8,0.0
1730199361.052,100.0,45.8,0.0
1730199376.059,100.0,45.8,0.0
1730199391.061,100.0,45.8,0.0
1730199406.060,100.0,45.8,0.0
1730199421.064,100.0,45.8,0.0
1730199436.063,100.0,45.8,0.0
1730199451.071,100.0,45.8,0.0
1730199466.070,100.0,45.8,0.0
1730199481.078,100.0,45.8,0.0
1730199496.080,100.0,45.8,0.0
1730199511.079,100.0,45.8,0.0
1730199526.088,100.0,45.8,0.0
1730199541.087,100.0,45.8,0.0
1730199556.094,100.0,45.8,0.0
1730199571.093,100.0,45.8,0.0
1730199586.099,100.0,45.8,0.0
1730199601.098,100.0,45.8,0.0
1730199616.100,100.0,45.8,0.0
1730199631.105,100.0,45.8,0.0
1730199646.104,100.0,45.8,0.0
1730199661.111,100.0,45.8,0.0
1730199676.116,100.0,45.8,0.0
1730199691.115,100.0,45.8,0.0
1730199706.121,100.0,45.8,0.0
1730199721.123,100.0,45.8,0.0
1730199736.124,100.0,45.8,0.0
1730199751.126,100.0,45.8,0.0
1730199766.130,100.0,45.8,0.0
1730199781.129,100.0,45.8,0.0
1730199796.141,100.0,45.8,0.0
1730199811.142,100.0,45.8,0.0
1730199826.141,100.0,45.8,0.0
1730199841.142,100.0,45.8,0.0
1730199856.141,100.0,45.8,0.0
1730199871.151,100.0,45.8,0.0
1730199886.153,100.0,45.8,0.0
1730199901.152,100.0,45.8,0.0
1730199916.163,100.0,45.8,0.0
1730199931.162,100.0,45.8,0.0
1730199946.167,100.0,45.8,0.0
1730199961.166,100.0,45.8,0.0
1730199976.165,100.0,45.8,0.0
1730199991.178,100.0,45.8,0.0
1730200006.177,100.0,45.8,0.0
1730200021.178,100.0,45.8,0.0
1730200036.181,100.0,45.8,0.0
1730200051.183,100.0,45.8,0.0
1730200066.185,100.0,45.8,0.0
1730200081.190,100.0,45.8,0.0
1730200096.197,100.0,45.8,0.0
1730200111.196,100.0,45.8,0.0
1730200126.195,100.0,45.8,0.0
1730200141.205,100.0,45.8,0.0
1730200156.208,100.0,45.8,0.0
1730200171.207,100.0,45.8,0.0
1730200186.206,100.0,45.8,0.0
1730200201.212,100.0,45.8,0.0
1730200216.213,100.0,45.8,0.0
1730200231.219,100.0,45.8,0.0
1730200246.226,100.0,45.8,0.0
1730200261.236,100.0,45.8,0.0
1730200276.230,100.0,45.8,0.0
1730200291.240,100.0,45.8,0.0
1730200306.243,100.0,45.8,0.0
1730200321.243,100.0,45.8,0.0
1730200336.244,100.0,45.8,0.0
1730200351.250,100.0,45.8,0.0
1730200366.251,100.0,45.8,0.0
1730200381.257,100.0,45.8,0.0
1730200396.263,100.0,45.8,0.0
1730200411.264,100.0,45.8,0.0
1730200426.266,100.0,45.8,0.0
1730200441.269,100.0,45.8,0.0
1730200456.271,100.0,45.8,0.0
1730200471.274,100.0,45.8,0.0
1730200486.277,100.0,45.8,0.0
1730200501.283,100.0,45.8,0.0
1730200516.285,100.0,45.8,0.0
1730200531.284,100.0,45.8,0.0
1730200546.293,100.0,45.8,0.0
1730200561.292,100.0,45.8,0.0
1730200576.291,100.0,45.8,0.0
1730200591.293,100.0,45.8,0.0
1730200606.301,100.0,45.8,0.0
1730200621.304,100.0,45.8,0.0
1730200636.306,100.0,45.8,0.0
1730200651.308,100.0,45.8,0.0
1730200666.314,100.0,45.8,0.0
1730200681.316,100.0,45.8,0.0
1730200696.319,100.0,45.8,0.0
1730200711.322,100.0,45.8,0.0
1730200726.321,100.0,45.8,0.0
1730200741.329,100.0,45.8,0.0
1730200756.330,100.0,45.8,0.0
1730200771.332,100.0,45.8,0.0
1730200786.333,100.0,45.8,0.0
1730200801.335,100.0,45.8,0.0
1730200816.336,100.0,45.8,0.0
1730200831.344,100.0,45.8,0.0
1730200846.347,100.0,45.8,0.0
1730200861.347,100.0,45.8,0.0
1730200876.353,100.0,45.8,0.0
1730200891.356,100.0,45.8,0.0
1730200906.355,100.0,45.8,0.0
1730200921.354,100.0,45.8,0.0
1730200936.360,100.0,45.8,0.0
1730200951.368,100.0,45.8,0.0
1730200966.370,100.0,45.8,0.0
1730200981.369,100.0,45.8,0.0
1730200996.368,100.0,45.8,0.0
1730201011.373,100.0,45.8,0.0
1730201026.378,100.0,45.8,0.0
1730201041.383,100.0,45.8,0.0
1730201056.382,100.0,45.8,0.0
1730201071.396,100.0,45.8,0.0
1730201086.396,100.0,45.8,0.0
1730201101.397,100.0,45.8,0.0
1730201116.396,100.0,45.8,0.0
1730201131.405,100.0,45.8,0.0
1730201146.407,100.0,45.8,0.0
1730201161.406,100.0,45.8,0.0
1730201176.408,100.0,45.8,0.0
1730201191.415,100.0,45.8,0.0
1730201206.414,100.0,45.8,0.0
1730201221.420,100.0,45.8,0.0
1730201236.422,100.0,45.8,0.0
1730201251.425,100.0,45.8,0.0
1730201266.424,100.0,45.8,0.0
1730201281.429,100.0,45.8,0.0
1730201296.428,100.0,45.8,0.0
1730201311.438,100.0,45.8,0.0
1730201326.440,100.0,45.8,0.0
1730201341.445,100.0,45.8,0.0
1730201356.447,100.0,45.8,0.0
1730201371.457,100.0,45.8,0.0
1730201386.459,100.0,45.8,0.0
1730201401.462,100.0,45.8,0.0
1730201416.465,100.0,45.8,0.0
1730201431.473,100.0,45.8,0.0
1730201446.472,100.0,45.8,0.0
1730201461.482,100.0,45.8,0.0
1730201476.481,100.0,45.8,0.0
1730201491.486,100.0,45.8,0.0
1730201506.489,100.0,45.8,0.0
1730201521.491,100.0,45.8,0.0
1730201536.493,100.0,45.8,0.0
1730201551.496,100.0,45.8,0.0
1730201566.495,100.0,45.8,0.0
1730201581.498,100.0,45.8,0.0
1730201596.497,100.0,45.8,0.0
1730201611.501,100.0,45.8,0.0
1730201626.506,100.0,45.8,0.0
1730201641.508,100.0,45.8,0.0
1730201656.515,100.0,45.8,0.0
1730201671.518,100.0,45.8,0.0
1730201686.517,100.0,45.8,0.0
1730201701.520,100.0,45.8,0.0
1730201716.524,100.0,45.8,0.0
1730201731.527,100.0,45.8,0.0
1730201746.532,100.0,45.8,0.0
1730201761.535,100.0,45.8,0.0
1730201776.536,100.0,45.8,0.0
1730201791.539,100.0,45.8,0.0
1730201806.546,100.0,45.8,0.0
1730201821.549,100.0,45.8,0.0
1730201836.552,100.0,45.8,0.0
1730201851.553,100.0,45.8,0.0
1730201866.556,100.0,45.8,0.0
1730201881.558,100.0,45.8,0.0
1730201896.557,100.0,45.8,0.0
1730201911.556,100.0,45.8,0.0
1730201926.560,100.0,45.8,0.0
1730201941.568,100.0,45.8,0.0
1730201956.571,100.0,45.8,0.0
1730201971.574,100.0,45.8,0.0
1730201986.580,100.0,45.8,0.0
1730202001.583,100.0,45.8,0.0
1730202016.585,100.0,45.8,0.0
1730202031.588,100.0,45.8,0.0
1730202046.587,100.0,45.8,0.0
1730202061.589,100.0,45.8,0.0
1730202076.599,100.0,45.8,0.0
1730202091.598,100.0,45.8,0.0
1730202106.597,100.0,45.8,0.0
1730202121.603,100.0,45.8,0.0
1730202136.608,100.0,45.8,0.0
1730202151.612,100.0,45.8,0.0
1730202166.615,100.0,45.8,0.0
1730202181.614,100.0,45.8,0.0
1730202196.620,100.0,45.8,0.0
1730202211.623,100.0,45.8,0.0
1730202226.625,100.0,45.8,0.0
1730202241.630,100.0,45.8,0.0
1730202256.631,100.0,45.8,0.0
1730202271.632,100.0,45.8,0.0
1730202286.631,100.0,45.8,0.0
1730202301.649,100.0,45.8,0.0
1730202316.648,100.0,45.8,0.0
1730202331.650,100.0,45.8,0.0
1730202346.649,100.0,45.8,0.0
1730202361.651,100.0,45.8,0.0
1730202376.650,100.0,45.8,0.0
1730202391.656,100.0,45.8,0.0
1730202406.658,100.0,45.8,0.0
1730202421.664,100.0,45.8,0.0
1730202436.667,100.0,45.8,0.0
1730202451.666,100.0,45.8,0.0
1730202466.665,100.0,45.8,0.0
1730202481.670,100.0,45.8,0.0
1730202496.681,100.0,45.8,0.0
1730202511.686,100.0,45.8,0.0
1730202526.689,100.0,45.8,0.0
1730202541.690,100.0,45.8,0.0
1730202556.689,100.0,45.8,0.0
1730202571.688,100.0,45.8,0.0
1730202586.693,100.0,45.8,0.0
1730202601.692,100.0,45.8,0.0
1730202616.705,100.0,45.8,0.0
1730202631.706,100.0,45.8,0.0
1730202646.709,100.0,45.8,0.0
1730202661.712,100.0,45.8,0.0
1730202676.714,100.0,45.8,0.0
1730202691.717,100.0,45.8,0.0
1730202706.720,100.0,45.8,0.0
1730202721.723,100.0,45.8,0.0
1730202736.726,100.0,45.8,0.0
1730202751.730,100.0,45.8,0.0
1730202766.729,100.0,45.8,0.0
1730202781.733,100.0,45.8,0.0
1730202796.734,100.0,45.8,0.0
1730202811.740,100.0,45.8,0.0
1730202826.749,100.0,45.8,0.0
1730202841.748,100.0,45.8,0.0
1730202856.750,100.0,45.8,0.0
1730202871.756,100.0,45.8,0.0
1730202886.757,100.0,45.8,0.0
1730202901.756,100.0,45.8,0.0
1730202916.756,100.0,45.8,0.0
1730202931.762,100.0,45.8,0.0
1730202946.761,100.0,45.8,0.0
1730202961.772,100.0,45.8,0.0
1730202976.774,100.0,45.8,0.0
1730202991.773,100.0,45.8,0.0
1730203006.776,100.0,45.8,0.0
1730203021.787,100.0,45.8,0.0
1730203036.790,100.0,45.8,0.0
1730203051.789,100.0,45.8,0.0
1730203066.791,100.0,45.8,0.0
1730203081.794,100.0,45.8,0.0
1730203096.796,100.0,45.8,0.0
1730203111.795,100.0,45.8,0.0
1730203126.805,100.0,45.8,0.0
1730203141.812,100.0,45.8,0.0
1730203156.811,100.0,45.8,0.0
1730203171.812,100.0,45.8,0.0
1730203186.815,100.0,45.8,0.0
1730203201.817,100.0,45.8,0.0
1730203216.818,100.0,45.8,0.0
1730203231.820,100.0,45.8,0.0
1730203246.829,100.0,45.8,0.0
1730203261.831,100.0,45.8,0.0
1730203276.833,100.0,45.8,0.0
1730203291.832,100.0,45.8,0.0
1730203306.842,100.0,45.8,0.0
1730203321.844,100.0,45.8,0.0
1730203336.843,100.0,45.8,0.0
1730203351.848,100.0,45.8,0.0
1730203366.847,100.0,45.8,0.0
1730203381.859,100.0,45.8,0.0
1730203396.862,100.0,45.8,0.0
1730203411.864,100.0,45.8,0.0
1730203426.863,100.0,45.8,0.0
1730203441.868,100.0,45.8,0.0
1730203456.870,100.0,45.8,0.0
1730203471.878,100.0,45.8,0.0
1730203486.877,100.0,45.8,0.0
1730203501.876,100.0,45.8,0.0
1730203516.875,100.0,45.8,0.0
1730203531.880,100.0,45.8,0.0
1730203546.895,100.0,45.8,0.0
1730203561.898,100.0,45.8,0.0
1730203576.900,100.0,45.8,0.0
1730203591.901,100.0,45.8,0.0
1730203606.900,100.0,45.8,0.0
1730203621.899,100.0,45.8,0.0
1730203636.902,100.0,45.8,0.0
1730203651.901,100.0,45.8,0.0
1730203666.907,100.0,45.8,0.0
1730203681.912,100.0,45.8,0.0
1730203696.917,100.0,45.8,0.0
1730203711.922,100.0,45.8,0.0
1730203726.921,100.0,45.8,0.0
1730203741.928,100.0,45.8,0.0
1730203756.929,100.0,45.8,0.0
1730203771.928,100.0,45.8,0.0
